GeographyCode,DC2503NI0001,DC2503NI0002,DC2503NI0003,DC2503NI0004,DC2503NI0005,DC2503NI0006,DC2503NI0007,DC2503NI0008,DC2503NI0009,DC2503NI0010,DC2503NI0011,DC2503NI0012,DC2503NI0013,DC2503NI0014,DC2503NI0015,DC2503NI0016,DC2503NI0017,DC2503NI0018,DC2503NI0019,DC2503NI0020,DC2503NI0021,DC2503NI0022,DC2503NI0023,DC2503NI0024,DC2503NI0025,DC2503NI0026,DC2503NI0027,DC2503NI0028,DC2503NI0029,DC2503NI0030,DC2503NI0031,DC2503NI0032,DC2503NI0033,DC2503NI0034,DC2503NI0035,DC2503NI0036,DC2503NI0037,DC2503NI0038,DC2503NI0039,DC2503NI0040,DC2503NI0041,DC2503NI0042,DC2503NI0043,DC2503NI0044,DC2503NI0045,DC2503NI0046,DC2503NI0047,DC2503NI0048,DC2503NI0049,DC2503NI0050,DC2503NI0051,DC2503NI0052,DC2503NI0053,DC2503NI0054,DC2503NI0055,DC2503NI0056,DC2503NI0057,DC2503NI0058,DC2503NI0059,DC2503NI0060,DC2503NI0061,DC2503NI0062,DC2503NI0063,DC2503NI0064,DC2503NI0065,DC2503NI0066,DC2503NI0067,DC2503NI0068,DC2503NI0069,DC2503NI0070,DC2503NI0071,DC2503NI0072
95LL10,4141,1096,456,717,160,520,1036,156,3818,1047,427,675,148,489,940,92,94,15,9,17,5,13,31,4,24,2,3,4,1,2,11,1,1,0,1,0,0,0,0,0,64,14,5,7,2,8,21,7,24,7,2,3,1,2,6,3,81,8,6,5,0,2,14,46,35,3,3,6,3,4,13,3
95LL11,3048,710,322,552,132,382,850,100,2796,666,295,520,124,354,761,76,118,21,19,13,5,16,40,4,26,6,2,7,1,2,7,1,7,0,2,1,0,2,2,0,21,8,0,3,0,3,7,0,8,0,1,1,0,0,3,3,8,0,1,1,2,0,0,4,64,9,2,6,0,5,30,12
95LL12,2995,1049,466,516,80,329,396,159,2541,903,406,453,72,299,341,67,116,46,25,20,2,9,14,0,24,9,2,5,0,3,5,0,2,1,0,0,0,0,0,1,59,26,10,6,2,2,5,8,25,10,2,3,0,2,1,7,151,22,11,19,2,10,20,67,77,32,10,10,2,4,10,9
95LL13,2096,711,305,311,72,174,346,177,1628,602,244,263,58,141,263,57,104,26,21,17,5,12,19,4,13,7,3,0,1,1,1,0,3,0,1,0,0,0,2,0,40,13,6,2,0,5,12,2,49,15,6,7,0,1,10,10,209,34,14,15,6,13,30,97,50,14,10,7,2,1,9,7
95LL14,2140,949,254,320,85,210,267,55,1999,892,231,307,78,203,246,42,48,20,10,5,2,2,8,1,12,7,1,1,1,0,2,0,1,0,0,1,0,0,0,0,26,14,6,1,0,2,3,0,5,1,0,0,0,0,0,4,27,9,2,1,3,1,4,7,22,6,4,4,1,2,4,1
95LL15,2531,784,261,367,100,280,579,160,2144,704,221,324,87,244,483,81,88,25,10,14,4,12,23,0,31,5,7,5,0,4,8,2,6,2,0,1,0,0,2,1,40,11,4,2,2,5,15,1,27,4,5,3,1,2,5,7,117,25,9,10,4,5,15,49,78,8,5,8,2,8,28,19
95LL16,4709,991,495,751,129,549,1417,377,3716,792,402,654,114,476,1162,116,220,54,35,30,7,30,59,5,37,12,2,2,2,7,11,1,8,0,1,2,0,0,5,0,80,19,5,8,1,7,34,6,72,18,12,10,0,1,9,22,386,69,26,37,2,17,56,179,190,27,12,8,3,11,81,48
95LL17,2106,653,213,318,88,221,485,128,1755,574,183,276,82,195,373,72,81,22,8,20,2,9,18,2,24,7,1,3,2,2,8,1,5,2,0,2,0,0,1,0,29,11,2,3,1,3,8,1,19,4,3,3,1,1,5,2,99,16,9,5,0,5,24,40,94,17,7,6,0,6,48,10
95LL18,2716,695,277,449,148,357,669,121,2443,627,253,416,135,326,602,84,95,20,10,14,5,17,22,7,38,7,4,7,4,3,13,0,2,1,0,0,0,1,0,0,27,13,1,0,0,2,9,2,11,1,2,2,0,0,3,3,63,22,3,5,2,6,9,16,37,4,4,5,2,2,11,9
95LL19,3975,940,455,650,153,492,1143,142,3574,876,424,590,144,453,996,91,146,20,10,29,4,17,62,4,28,6,7,4,0,1,10,0,6,1,0,1,0,1,3,0,54,14,1,5,2,6,22,4,27,2,2,4,0,3,10,6,73,14,5,6,2,5,9,32,67,7,6,11,1,6,31,5
95LL20,1897,732,283,300,115,184,198,85,1720,671,262,282,109,173,183,40,60,25,10,10,4,4,6,1,15,6,4,3,1,1,0,0,1,0,0,0,0,0,1,0,17,8,1,0,0,3,3,2,8,1,0,3,0,0,1,3,60,18,3,1,0,2,2,34,16,3,3,1,1,1,2,5
95LL21,3060,986,343,458,108,322,656,187,2571,862,299,411,99,284,548,68,104,32,12,16,2,6,33,3,18,7,4,1,0,2,3,1,5,1,1,2,0,0,1,0,50,18,2,3,2,5,18,2,21,2,1,4,0,1,7,6,228,53,22,17,2,14,26,94,63,11,2,4,3,10,20,13
95LL22,2827,829,393,490,121,395,468,131,2510,753,353,450,111,362,420,61,84,30,17,11,4,7,13,2,15,2,4,3,0,2,2,2,2,1,0,0,0,0,1,0,48,20,6,8,0,3,7,4,15,6,2,2,0,2,1,2,116,10,9,14,4,13,14,52,37,7,2,2,2,6,10,8
95LL23,1733,761,201,231,47,165,209,119,1442,667,165,200,43,151,162,54,93,42,15,14,2,7,11,2,18,6,6,4,1,0,1,0,3,0,1,0,0,0,2,0,11,6,1,1,0,0,2,1,24,3,1,1,0,3,6,10,115,32,11,9,0,4,16,43,27,5,1,2,1,0,9,9
95LL24,2893,858,290,425,126,380,715,99,2667,809,274,399,122,347,646,70,46,9,7,6,1,6,16,1,11,1,2,1,1,3,3,0,4,2,0,1,0,0,1,0,48,18,3,5,1,7,11,3,27,3,0,4,0,2,8,10,61,10,4,7,1,10,15,14,29,6,0,2,0,5,15,1
95LL25,3551,699,384,637,171,493,1059,108,3199,628,341,586,153,464,942,85,163,27,25,31,10,14,52,4,31,6,3,3,0,2,15,2,8,0,3,3,0,0,2,0,51,13,3,2,5,5,20,3,13,0,1,3,2,3,3,1,31,10,1,0,0,1,8,11,55,15,7,9,1,4,17,2
95LL26,2975,883,322,467,111,414,640,138,2601,784,284,424,101,377,571,60,97,28,13,19,4,10,23,0,21,7,4,1,2,5,2,0,1,0,0,0,1,0,0,0,52,17,3,9,1,4,13,5,11,2,1,1,0,3,1,3,151,33,13,9,0,11,22,63,41,12,4,4,2,4,8,7
95MM01,3797,1176,479,552,141,446,864,139,3249,1043,417,488,123,401,687,90,158,36,28,31,6,18,36,3,50,20,6,9,2,5,6,2,2,0,1,0,0,0,1,0,164,56,16,4,8,14,56,10,20,4,3,5,0,2,4,2,38,4,3,5,0,1,6,19,116,13,5,10,2,5,68,13
95MM02,2738,575,214,376,84,322,1085,82,2346,485,196,341,70,291,908,55,79,19,6,9,0,5,40,0,28,4,0,6,3,3,11,1,3,0,0,1,0,0,2,0,232,57,11,17,10,15,105,17,4,1,0,0,0,1,2,0,7,2,0,1,0,1,1,2,39,7,1,1,1,6,16,7
95MM03,2617,869,326,357,132,267,602,64,2432,814,303,332,123,258,546,56,82,18,13,13,4,3,30,1,22,11,1,2,0,1,6,1,2,2,0,0,0,0,0,0,44,18,3,5,4,3,9,2,8,1,1,2,0,1,3,0,4,0,1,1,0,0,0,2,23,5,4,2,1,1,8,2
95MM04,1822,768,187,260,60,194,307,46,1652,692,173,247,57,181,268,34,52,24,8,3,1,5,10,1,11,5,0,0,1,1,3,1,2,1,0,0,0,0,1,0,85,43,3,9,1,5,20,4,6,1,0,0,0,0,3,2,4,0,1,0,0,1,1,1,10,2,2,1,0,1,1,3
95MM05,1955,943,240,241,65,208,211,47,1813,882,225,226,60,198,192,30,45,23,7,6,1,3,4,1,7,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,65,29,3,6,4,6,8,9,9,1,1,2,0,0,4,1,4,0,0,1,0,0,0,3,11,2,2,0,0,1,3,3
95MM06,2015,833,280,277,79,216,277,53,1831,750,262,255,74,198,250,42,51,21,6,10,1,6,6,1,18,12,2,1,0,1,1,1,0,0,0,0,0,0,0,0,90,48,7,10,4,5,10,6,4,0,1,1,0,0,2,0,2,1,1,0,0,0,0,0,19,1,1,0,0,6,8,3
95MM07,2105,800,230,311,66,204,410,84,1782,690,197,269,60,178,338,50,134,40,18,24,4,15,26,7,33,10,8,3,1,2,8,1,4,0,1,1,0,0,2,0,82,40,3,7,0,3,21,8,20,8,0,4,0,1,4,3,16,6,1,0,0,1,1,7,34,6,2,3,1,4,10,8
95MM08,2408,810,277,355,95,258,538,75,2097,715,254,317,80,236,441,54,107,24,8,22,6,11,33,3,22,11,2,1,2,1,4,1,6,3,1,1,0,0,1,0,130,49,8,9,7,7,40,10,8,1,2,2,0,1,2,0,10,3,0,0,0,1,1,5,28,4,2,3,0,1,16,2
95MM09,2663,922,323,385,110,285,565,73,2408,841,299,351,105,252,504,56,101,22,12,17,1,12,31,6,31,13,5,2,0,4,7,0,2,0,0,2,0,0,0,0,101,42,4,10,4,14,19,8,2,1,0,1,0,0,0,0,4,2,1,0,0,0,1,0,14,1,2,2,0,3,3,3
95MM10,2026,905,267,290,66,241,221,36,1886,840,251,276,63,223,204,29,48,20,6,6,0,9,6,1,14,9,0,1,1,1,1,1,3,0,2,1,0,0,0,0,56,31,3,4,2,6,6,4,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,16,4,5,2,0,2,2,1
95MM11,1736,891,212,236,51,161,154,31,1626,832,199,228,45,151,145,26,39,15,8,6,1,6,3,0,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,35,3,0,5,3,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,0,1,0,1,2,2
95MM12,4173,1343,585,691,132,552,768,102,3663,1145,521,635,124,495,668,75,146,48,25,17,3,25,26,2,46,17,9,7,1,4,7,1,2,2,0,0,0,0,0,0,252,118,21,23,4,20,48,18,9,1,1,0,0,3,4,0,8,1,2,3,0,0,2,0,47,11,6,6,0,5,13,6
95MM13,6220,1728,750,944,223,813,1582,180,5332,1516,682,825,191,699,1304,115,267,53,25,43,18,41,80,7,65,13,9,10,2,9,18,4,11,3,1,1,0,1,5,0,434,128,25,45,12,55,131,38,19,2,1,5,0,0,9,2,16,3,2,0,0,1,3,7,76,10,5,15,0,7,32,7
95MM14,2097,803,249,273,61,191,393,127,1656,670,216,227,52,155,279,57,98,31,14,17,2,14,16,4,28,15,3,6,1,0,3,0,5,2,2,1,0,0,0,0,133,58,9,9,3,10,34,10,20,6,0,3,0,5,4,2,54,9,2,0,2,0,7,34,103,12,3,10,1,7,50,20
95MM15,3358,880,297,528,146,407,962,138,2872,783,252,458,135,354,802,88,192,35,25,42,5,28,51,6,53,14,5,3,3,6,20,2,4,0,0,2,0,0,2,0,143,41,10,11,2,12,50,17,21,1,3,4,1,3,8,1,31,2,1,1,0,2,3,22,42,4,1,7,0,2,26,2
95MM16,4209,1065,461,604,115,510,1275,179,3468,894,408,517,93,456,1021,79,194,36,28,35,10,20,57,8,68,22,5,12,1,4,24,0,3,1,0,1,0,0,1,0,198,56,8,19,6,21,79,9,22,2,3,3,2,0,8,4,122,33,4,8,2,5,18,52,134,21,5,9,1,4,67,27
95MM17,3029,794,353,480,134,433,777,58,2717,706,328,443,119,394,682,45,96,21,9,12,7,11,34,2,27,3,5,6,3,5,5,0,2,0,1,0,0,0,1,0,138,58,6,15,3,13,37,6,9,2,1,1,2,2,1,0,9,2,0,0,0,1,3,3,31,2,3,3,0,7,14,2
95MM18,3850,1084,456,596,148,524,916,126,3415,999,403,544,134,466,787,82,176,26,30,38,8,27,41,6,34,10,2,0,1,5,13,3,5,0,1,0,0,2,2,0,148,40,14,10,5,14,42,23,16,1,2,2,0,1,8,2,14,2,0,0,0,0,9,3,42,6,4,2,0,9,14,7
95MM19,2478,601,281,413,96,365,602,120,2081,498,253,355,87,321,495,72,113,23,15,29,3,19,20,4,20,7,1,5,0,3,2,2,3,0,1,0,0,2,0,0,139,48,6,9,5,10,43,18,19,1,0,7,1,3,6,1,48,14,4,6,0,2,4,18,55,10,1,2,0,5,32,5
95MM20,2754,977,346,402,124,319,485,101,2309,858,303,330,108,275,369,66,145,25,22,39,5,19,29,6,32,9,2,6,2,4,6,3,6,3,0,1,0,1,1,0,131,65,7,12,7,9,20,11,18,1,6,3,1,1,5,1,26,5,1,4,0,2,6,8,87,11,5,7,1,8,49,6
95MM21,2712,749,317,419,119,311,691,106,2357,649,299,373,109,277,574,76,112,24,6,23,4,19,33,3,27,3,3,1,2,5,12,1,4,2,0,2,0,0,0,0,135,58,6,15,2,6,38,10,15,3,1,4,1,0,6,0,12,3,0,1,0,0,0,8,50,7,2,0,1,4,28,8
95MM22,2117,593,197,256,69,255,671,76,1823,518,174,232,61,227,556,55,60,12,3,9,1,9,23,3,23,7,5,0,1,3,7,0,3,1,0,0,0,0,2,0,169,49,12,11,5,14,65,13,6,0,1,2,1,0,1,1,5,2,0,0,0,0,3,0,28,4,2,2,0,2,14,4
95MM23,2143,701,212,315,75,277,484,79,1775,610,183,277,64,246,364,31,101,26,11,17,4,10,28,5,18,6,2,2,1,2,4,1,0,0,0,0,0,0,0,0,131,40,8,14,5,14,44,6,26,2,2,0,0,0,12,10,31,6,1,1,0,2,6,15,61,11,5,4,1,3,26,11
95MM24,1928,863,237,265,54,200,256,53,1738,779,223,242,47,179,226,42,52,20,7,13,3,4,5,0,21,9,4,2,0,2,3,1,1,0,0,0,0,0,1,0,96,51,0,6,4,9,18,8,4,1,0,1,0,2,0,0,2,1,1,0,0,0,0,0,14,2,2,1,0,4,3,2
95MM25,4405,1481,610,759,134,557,753,111,3924,1305,549,699,125,503,664,79,148,49,26,22,3,24,22,2,47,22,8,6,2,4,5,0,5,1,1,1,0,1,1,0,213,88,22,22,4,17,38,22,8,2,1,1,0,0,3,1,6,3,0,1,0,1,1,0,54,11,3,7,0,7,19,7
95MM26,2503,725,308,391,93,390,525,71,2213,632,282,350,84,357,454,54,58,11,12,13,5,8,7,2,30,4,2,8,1,5,9,1,3,1,0,0,0,0,2,0,161,71,11,9,2,16,41,11,8,1,0,1,1,0,2,3,4,1,0,2,0,1,0,0,26,4,1,8,0,3,10,0
95MM27,3455,945,313,460,88,705,778,166,2664,808,254,384,78,561,517,62,135,17,7,16,3,47,34,11,41,12,3,5,1,4,14,2,7,0,0,0,0,2,5,0,280,67,33,21,2,57,68,32,45,5,4,2,0,5,17,12,73,12,4,15,1,2,19,20,210,24,8,17,3,27,104,27
95MM28,1977,785,249,275,56,222,311,79,1724,710,235,249,50,184,249,47,78,20,6,12,2,20,16,2,20,10,2,2,2,2,2,0,3,1,1,0,0,0,1,0,77,36,4,6,0,11,13,7,33,3,0,3,1,3,10,13,8,0,0,3,0,0,3,2,34,5,1,0,1,2,17,8
95MM29,2654,895,340,382,78,297,551,111,2241,775,294,348,75,253,432,64,107,34,17,12,2,10,29,3,28,11,5,2,0,4,6,0,2,0,0,0,0,1,1,0,93,29,7,8,0,11,34,4,22,3,4,1,0,5,6,3,96,35,10,5,1,5,12,28,65,8,3,6,0,8,31,9
95MM30,1719,781,199,223,52,164,258,42,1510,709,184,209,48,150,185,25,45,20,4,6,2,3,9,1,15,8,2,1,0,2,2,0,0,0,0,0,0,0,0,0,98,37,4,2,1,5,45,4,18,2,5,1,1,0,6,3,11,1,0,3,0,1,2,4,22,4,0,1,0,3,9,5
95NN01,2505,770,306,390,117,310,516,96,2256,710,284,348,114,282,441,77,132,31,10,28,2,17,37,7,19,4,2,3,1,4,5,0,6,4,0,0,0,0,1,1,33,4,5,5,0,1,14,4,7,2,1,1,0,1,2,0,22,9,1,2,0,0,4,6,30,6,3,3,0,5,12,1
95NN02,1784,357,169,323,61,233,567,74,1646,326,162,307,57,214,519,61,53,12,3,11,2,7,16,2,15,6,0,2,0,1,6,0,0,0,0,0,0,0,0,0,34,5,0,2,1,4,20,2,5,0,2,0,0,1,0,2,5,3,0,0,0,1,0,1,26,5,2,1,1,5,6,6
95NN03,2310,746,273,376,132,246,425,112,2066,683,252,340,124,219,374,74,86,31,5,17,6,10,12,5,22,4,8,2,0,2,4,2,8,4,1,1,0,0,2,0,19,11,2,1,0,2,2,1,11,2,2,2,1,0,4,0,53,3,1,5,0,8,16,20,45,8,2,8,1,5,11,10
95NN04,2184,718,269,348,90,263,395,101,1976,671,248,309,88,248,339,73,80,20,9,24,0,10,11,6,14,5,1,2,1,1,4,0,2,0,1,0,0,0,1,0,31,8,2,4,0,1,12,4,5,1,0,1,0,1,2,0,26,5,0,3,1,0,4,13,50,8,8,5,0,2,22,5
95NN05,1959,569,235,306,110,246,403,90,1736,517,212,278,106,224,334,65,79,21,10,14,2,12,16,4,26,10,2,4,0,3,5,2,1,0,0,0,0,1,0,0,27,10,1,4,1,1,9,1,9,3,1,1,0,1,3,0,48,5,5,2,0,2,17,17,33,3,4,3,1,2,19,1
95NN06,2653,757,324,435,157,358,534,88,2354,682,283,394,149,325,471,50,96,20,17,18,3,12,22,4,23,11,4,1,0,2,4,1,2,1,0,0,0,1,0,0,70,16,5,6,2,11,23,7,6,2,2,1,0,0,1,0,70,21,9,9,3,2,4,22,32,4,4,6,0,5,9,4
95NN07,2498,756,308,459,121,315,467,72,2286,700,287,423,111,292,413,60,81,22,12,15,6,8,18,0,11,3,1,1,1,2,3,0,3,1,0,0,0,0,2,0,52,22,3,10,1,6,9,1,10,1,1,4,0,0,4,0,21,2,1,3,0,2,6,7,34,5,3,3,2,5,12,4
95NN08,2612,630,280,413,143,363,670,113,2337,584,261,377,135,338,575,67,88,11,6,18,2,10,38,3,21,3,0,5,0,3,10,0,3,0,1,0,1,0,1,0,51,11,5,4,1,1,25,4,5,0,0,1,0,0,4,0,69,20,4,4,1,1,5,34,38,1,3,4,3,10,12,5
95NN09,2404,592,229,395,126,324,678,60,2218,562,219,377,120,298,594,48,96,19,7,8,1,17,42,2,17,2,0,2,1,1,10,1,3,0,0,1,0,1,1,0,27,5,2,3,1,3,10,3,11,2,1,2,2,1,3,0,4,0,0,0,0,1,0,3,28,2,0,2,1,2,18,3
95NN10,2574,585,240,401,108,277,865,98,2165,515,199,351,96,237,704,63,162,24,20,25,4,17,64,8,38,14,4,8,1,2,9,0,3,1,0,0,0,1,1,0,103,20,6,7,5,12,44,9,15,0,2,0,1,3,7,2,32,2,4,4,0,0,13,9,56,9,5,6,1,5,23,7
95NN11,2951,707,330,485,202,441,692,94,2714,677,304,446,192,397,621,77,108,18,16,24,4,15,29,2,18,2,2,1,1,3,6,3,5,0,0,1,1,3,0,0,55,5,5,10,3,13,17,2,9,1,0,0,0,2,6,0,15,1,2,2,0,2,1,7,27,3,1,1,1,6,12,3
95NN12,2204,562,231,344,106,287,581,93,1958,515,204,303,101,261,509,65,136,25,20,27,4,16,38,6,12,2,2,3,0,1,3,1,1,0,0,0,1,0,0,0,54,11,4,9,0,4,19,7,8,3,1,0,0,0,4,0,17,2,0,1,0,1,2,11,18,4,0,1,0,4,6,3
95NN13,2390,565,225,375,135,332,648,110,2191,523,209,353,128,310,577,91,87,10,11,10,5,14,34,3,19,6,3,2,0,2,5,1,3,0,0,0,0,0,3,0,31,11,0,4,1,3,11,1,2,1,0,0,0,0,1,0,23,5,1,2,0,1,4,10,34,9,1,4,1,2,13,4
95NN14,2712,657,357,480,139,346,616,117,2108,585,238,359,113,270,465,78,408,49,93,94,19,45,94,14,25,5,3,4,2,3,7,1,14,2,3,3,1,2,2,1,41,8,1,4,2,5,14,7,10,1,0,2,0,2,3,2,15,2,0,0,0,7,5,1,91,5,19,14,2,12,26,13
95NN15,2381,733,346,381,142,269,427,83,2090,672,312,334,129,240,340,63,128,22,13,30,6,9,45,3,20,5,2,2,0,4,6,1,5,1,0,0,0,0,3,1,26,11,3,0,4,1,6,1,14,4,2,1,0,3,2,2,60,14,8,7,2,7,10,12,38,4,6,7,1,5,15,0
95NN16,2599,550,259,397,158,335,816,84,2353,520,236,365,151,303,722,56,118,11,10,21,5,16,48,7,22,6,2,4,0,4,6,0,5,0,0,0,0,1,4,0,47,11,4,4,0,8,13,7,14,0,4,1,0,2,5,2,4,1,0,0,0,0,1,2,36,1,3,2,2,1,17,10
95NN17,1782,576,226,313,80,203,312,72,1584,530,197,278,77,184,270,48,86,24,14,19,3,4,19,3,16,6,3,2,0,2,3,0,2,1,0,0,0,0,1,0,24,8,4,0,0,2,6,4,6,3,0,0,0,0,0,3,44,2,8,8,0,9,5,12,20,2,0,6,0,2,8,2
95NN18,2181,566,186,320,87,275,677,70,1925,510,162,295,76,248,583,51,93,27,11,11,4,13,26,1,23,6,3,5,1,5,3,0,2,0,0,0,0,0,2,0,46,9,2,1,1,2,29,2,8,0,2,0,1,0,4,1,28,8,2,3,2,0,2,11,56,6,4,5,2,7,28,4
95NN19,2723,535,278,444,108,351,918,89,2446,495,254,408,103,323,794,69,109,17,10,15,2,11,51,3,38,6,5,7,0,5,15,0,11,0,0,2,0,1,7,1,40,7,2,4,1,4,18,4,9,1,0,3,0,1,1,3,6,2,0,0,0,0,2,2,64,7,7,5,2,6,30,7
95NN20,2367,561,268,366,127,341,610,94,2154,532,247,333,120,302,543,77,101,12,13,18,4,17,33,4,16,3,3,2,0,2,3,3,6,1,1,0,0,1,3,0,59,9,2,7,1,12,24,4,9,3,0,1,0,1,1,3,6,1,1,0,1,3,0,0,16,0,1,5,1,3,3,3
95NN21,2181,542,261,321,95,256,610,96,1873,472,228,283,86,221,521,62,98,24,16,16,3,19,18,2,16,5,4,2,0,0,5,0,6,3,1,0,0,0,2,0,78,17,5,6,1,11,33,5,14,1,3,3,1,0,5,1,40,10,3,6,0,1,6,14,56,10,1,5,4,4,20,12
95NN22,2145,456,202,328,122,293,669,75,1953,428,193,307,119,268,572,66,91,11,7,13,3,10,46,1,14,2,0,1,0,3,8,0,3,2,0,0,0,0,1,0,39,7,0,3,0,4,21,4,4,0,0,0,0,1,3,0,8,3,0,1,0,1,2,1,33,3,2,3,0,6,16,3
95NN23,2647,709,275,402,159,342,653,107,2401,660,252,367,154,317,573,78,122,24,14,23,4,13,38,6,13,6,2,0,0,1,4,0,1,0,0,0,0,0,1,0,50,13,3,3,1,7,17,6,9,1,1,1,0,1,4,1,21,0,1,2,0,0,7,11,30,5,2,6,0,3,9,5
95OO01,1936,712,235,254,73,203,383,76,1775,670,214,235,70,189,345,52,60,11,11,10,2,7,17,2,8,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,38,16,1,5,1,2,10,3,4,1,1,1,0,0,0,1,22,5,2,0,0,2,3,10,29,6,5,3,0,3,5,7
95OO02,1731,476,188,247,74,251,413,82,1570,427,179,227,71,232,378,56,44,14,2,8,0,12,8,0,9,2,2,2,0,1,2,0,0,0,0,0,0,0,0,0,61,24,4,2,2,5,18,6,2,0,0,1,0,0,0,1,26,2,0,2,1,1,2,18,19,7,1,5,0,0,5,1
95OO03,2028,664,225,309,78,204,400,148,1654,550,196,265,67,177,339,60,45,10,10,7,1,6,10,1,17,4,1,2,0,1,9,0,3,0,0,1,0,0,2,0,152,61,11,27,7,9,22,15,5,3,0,0,1,1,0,0,120,27,6,6,1,7,8,65,32,9,1,1,1,3,10,7
95OO04,1905,666,186,308,68,189,414,74,1706,617,167,276,60,180,364,42,64,14,7,16,5,5,16,1,5,0,1,1,0,0,2,1,1,0,0,0,0,1,0,0,50,19,4,5,2,0,16,4,2,0,0,0,0,0,1,1,64,13,6,8,1,0,12,24,13,3,1,2,0,3,3,1
95OO05,2100,794,211,237,42,162,297,357,1270,550,145,170,36,121,197,51,59,16,9,12,0,6,14,2,9,6,0,2,0,0,1,0,4,2,1,0,0,0,1,0,58,34,6,4,1,3,7,3,66,21,9,8,0,6,4,18,455,102,25,31,3,18,53,223,179,63,16,10,2,8,20,60
95OO06,2190,605,241,321,96,271,502,154,1904,544,217,297,91,250,438,67,35,7,3,8,1,2,12,2,7,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,53,13,4,5,1,3,23,4,15,4,3,1,0,2,2,3,151,36,9,6,2,8,19,71,25,0,5,3,0,6,5,6
95OO07,1950,574,235,264,110,278,394,95,1739,528,213,245,100,246,345,62,63,13,7,9,5,13,15,1,8,2,2,0,0,2,1,1,1,0,0,0,1,0,0,0,59,23,6,0,4,6,13,7,11,0,2,0,0,4,3,2,37,1,2,4,0,2,8,20,32,7,3,6,0,5,9,2
95OO08,2111,649,190,337,88,270,475,102,1913,599,181,317,85,246,416,69,53,6,7,12,1,9,16,2,11,3,0,3,1,2,2,0,2,1,0,0,0,0,1,0,64,26,1,2,1,7,18,9,7,0,0,1,0,2,1,3,40,7,1,1,0,3,13,15,21,7,0,1,0,1,8,4
95OO09,1739,600,196,242,68,165,369,99,1530,531,188,217,67,155,315,57,47,15,1,9,1,6,14,1,12,2,1,2,0,0,7,0,0,0,0,0,0,0,0,0,93,43,4,9,0,1,24,12,5,1,1,0,0,0,1,2,35,7,0,2,0,0,2,24,17,1,1,3,0,3,6,3
95OO10,2649,838,310,436,84,324,527,130,2358,756,291,402,74,302,469,64,50,17,3,7,2,3,15,3,12,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,56,25,4,4,2,4,13,4,11,2,2,1,0,0,3,3,129,26,3,16,4,12,21,47,33,6,4,4,1,3,6,9
95OO11,1889,645,254,275,72,225,275,143,1585,584,216,248,65,195,230,47,54,12,15,5,3,9,6,4,10,5,0,0,2,2,1,0,0,0,0,0,0,0,0,0,45,19,4,4,1,3,7,7,15,3,0,2,0,1,4,5,161,19,15,14,1,12,22,78,19,3,4,2,0,3,5,2
95OO12,2081,589,229,321,91,230,474,147,1794,524,207,289,83,198,427,66,59,8,5,11,3,11,16,5,9,5,0,1,1,2,0,0,1,0,0,0,0,1,0,0,54,15,4,5,3,7,10,10,13,0,2,3,0,1,3,4,123,33,9,7,1,7,13,53,28,4,2,5,0,3,5,9
95OO13,2137,594,221,284,52,215,429,342,1340,373,143,223,47,150,344,60,51,11,10,7,0,9,11,3,12,2,2,2,1,1,4,0,1,1,0,0,0,0,0,0,37,10,3,4,0,6,12,2,61,22,2,4,1,5,4,23,424,97,39,27,2,20,37,202,211,78,22,17,1,24,17,52
95OO14,1961,546,201,308,82,236,485,103,1754,504,180,282,77,218,433,60,60,9,11,13,2,2,22,1,7,4,0,0,0,0,1,2,3,0,1,0,1,1,0,0,39,13,2,0,1,7,10,6,8,1,0,1,0,0,2,4,66,14,3,8,0,3,10,28,24,1,4,4,1,5,7,2
95OO15,1774,625,178,232,59,172,288,220,1232,475,140,179,54,137,209,38,57,17,6,14,0,7,13,0,8,5,0,1,0,0,2,0,2,1,0,0,0,1,0,0,41,13,1,6,1,5,15,0,46,17,5,5,0,0,3,16,263,67,11,17,3,12,29,124,125,30,15,10,1,10,17,42
95OO16,1695,646,187,249,46,177,289,101,1475,565,173,222,45,158,249,63,78,21,6,14,1,10,19,7,13,5,3,1,0,0,4,0,2,1,0,0,0,0,0,1,57,32,3,6,0,5,8,3,3,0,0,1,0,0,2,0,55,20,1,2,0,1,5,26,12,2,1,3,0,3,2,1
95OO17,2105,636,234,316,84,287,452,96,1934,595,222,304,80,261,409,63,61,11,4,7,2,13,19,5,12,5,3,0,0,1,3,0,2,0,0,0,1,1,0,0,24,15,0,1,0,2,6,0,14,1,1,3,1,4,0,4,40,6,3,0,0,3,5,23,18,3,1,1,0,2,10,1
95OO18,2291,607,199,296,52,226,559,352,1502,414,145,220,40,189,432,62,62,16,6,13,2,3,18,4,12,3,2,2,1,1,2,1,2,0,1,1,0,0,0,0,55,15,1,5,1,1,27,5,109,29,7,14,3,5,8,43,403,84,26,32,2,15,47,197,146,46,11,9,3,12,25,40
