GeographyCode,DC3606NI0001,DC3606NI0002,DC3606NI0003,DC3606NI0004,DC3606NI0005,DC3606NI0006,DC3606NI0007,DC3606NI0008,DC3606NI0009,DC3606NI0010,DC3606NI0011,DC3606NI0012,DC3606NI0013,DC3606NI0014,DC3606NI0015,DC3606NI0016,DC3606NI0017,DC3606NI0018,DC3606NI0019,DC3606NI0020,DC3606NI0021,DC3606NI0022,DC3606NI0023,DC3606NI0024,DC3606NI0025,DC3606NI0026,DC3606NI0027,DC3606NI0028,DC3606NI0029,DC3606NI0030,DC3606NI0031,DC3606NI0032,DC3606NI0033,DC3606NI0034,DC3606NI0035,DC3606NI0036,DC3606NI0037,DC3606NI0038,DC3606NI0039,DC3606NI0040,DC3606NI0041,DC3606NI0042,DC3606NI0043,DC3606NI0044,DC3606NI0045,DC3606NI0046,DC3606NI0047,DC3606NI0048,DC3606NI0049,DC3606NI0050,DC3606NI0051,DC3606NI0052,DC3606NI0053,DC3606NI0054,DC3606NI0055,DC3606NI0056,DC3606NI0057,DC3606NI0058,DC3606NI0059,DC3606NI0060,DC3606NI0061,DC3606NI0062,DC3606NI0063,DC3606NI0064,DC3606NI0065,DC3606NI0066,DC3606NI0067,DC3606NI0068,DC3606NI0069,DC3606NI0070,DC3606NI0071,DC3606NI0072,DC3606NI0073,DC3606NI0074,DC3606NI0075,DC3606NI0076,DC3606NI0077,DC3606NI0078,DC3606NI0079,DC3606NI0080,DC3606NI0081,DC3606NI0082,DC3606NI0083,DC3606NI0084,DC3606NI0085,DC3606NI0086,DC3606NI0087,DC3606NI0088,DC3606NI0089,DC3606NI0090,DC3606NI0091,DC3606NI0092,DC3606NI0093,DC3606NI0094,DC3606NI0095,DC3606NI0096,DC3606NI0097,DC3606NI0098,DC3606NI0099,DC3606NI0100,DC3606NI0101,DC3606NI0102,DC3606NI0103,DC3606NI0104,DC3606NI0105,DC3606NI0106,DC3606NI0107,DC3606NI0108,DC3606NI0109,DC3606NI0110,DC3606NI0111,DC3606NI0112,DC3606NI0113,DC3606NI0114,DC3606NI0115,DC3606NI0116,DC3606NI0117,DC3606NI0118,DC3606NI0119,DC3606NI0120,DC3606NI0121,DC3606NI0122,DC3606NI0123,DC3606NI0124,DC3606NI0125,DC3606NI0126,DC3606NI0127,DC3606NI0128,DC3606NI0129,DC3606NI0130,DC3606NI0131,DC3606NI0132,DC3606NI0133,DC3606NI0134,DC3606NI0135,DC3606NI0136,DC3606NI0137,DC3606NI0138,DC3606NI0139,DC3606NI0140,DC3606NI0141,DC3606NI0142,DC3606NI0143,DC3606NI0144,DC3606NI0145,DC3606NI0146,DC3606NI0147,DC3606NI0148,DC3606NI0149,DC3606NI0150,DC3606NI0151,DC3606NI0152,DC3606NI0153,DC3606NI0154,DC3606NI0155,DC3606NI0156,DC3606NI0157,DC3606NI0158,DC3606NI0159,DC3606NI0160,DC3606NI0161,DC3606NI0162,DC3606NI0163,DC3606NI0164,DC3606NI0165,DC3606NI0166,DC3606NI0167,DC3606NI0168,DC3606NI0169,DC3606NI0170,DC3606NI0171,DC3606NI0172,DC3606NI0173,DC3606NI0174,DC3606NI0175,DC3606NI0176,DC3606NI0177,DC3606NI0178,DC3606NI0179,DC3606NI0180,DC3606NI0181,DC3606NI0182
95SS20,1978,1240,289,720,45,88,40,58,738,492,94,56,61,35,108,48,14,26,4,3,1,0,60,53,0,0,2,5,22,7,0,6,1,0,0,0,15,11,0,0,4,0,25,6,3,2,0,0,1,0,19,6,1,1,9,2,192,42,14,23,2,2,1,0,150,109,2,2,31,6,22,5,2,1,0,0,1,1,17,0,4,0,7,6,85,28,10,13,1,2,2,0,57,29,3,1,20,4,215,66,19,37,4,4,2,0,149,115,3,0,24,7,150,66,21,37,1,2,0,5,84,66,3,1,10,4,10,1,0,0,0,1,0,0,9,3,0,0,6,0,171,47,13,23,1,8,1,1,124,107,2,3,10,2,132,65,21,34,3,1,4,2,67,46,3,4,14,0,1302,946,203,560,35,70,29,49,356,216,75,46,3,16
95SS21,3417,2614,480,1511,97,328,76,122,803,385,142,110,118,48,153,91,14,51,7,18,0,1,62,44,2,2,14,0,32,13,1,7,1,2,0,2,19,6,0,2,11,0,34,6,0,3,0,0,1,2,28,8,3,0,15,2,230,45,9,22,4,7,1,2,185,101,6,5,66,7,36,14,1,7,2,0,1,3,22,1,5,2,12,2,172,75,15,44,5,6,5,0,97,27,2,8,53,7,310,130,32,66,8,16,6,2,180,93,8,10,63,6,254,141,29,69,12,18,4,9,113,67,8,7,28,3,23,7,1,5,1,0,0,0,16,6,0,0,9,1,199,89,19,45,5,13,6,1,110,71,3,4,30,2,194,115,14,70,11,14,2,4,79,45,4,4,22,4,2436,2067,378,1217,63,253,54,102,369,133,122,83,6,25
95SS22,2331,1589,326,982,25,102,73,81,742,388,114,122,71,47,106,44,9,29,0,5,1,0,62,46,1,3,9,3,22,12,3,9,0,0,0,0,10,3,0,2,4,1,18,6,0,5,0,0,1,0,12,1,2,1,8,0,191,48,11,27,2,4,3,1,143,93,3,3,41,3,35,10,3,5,0,0,0,2,25,0,15,1,9,0,103,49,17,23,1,3,4,1,54,16,1,8,23,6,216,92,24,49,2,10,7,0,124,85,4,6,28,1,161,81,17,50,1,5,2,6,80,48,5,7,18,2,16,2,1,1,0,0,0,0,14,8,0,1,5,0,150,44,9,22,0,8,4,1,106,79,4,4,19,0,120,47,12,29,0,2,2,2,73,43,2,7,19,2,1661,1266,250,796,21,75,54,70,395,167,88,98,6,36
95SS23,2818,2011,344,1192,64,239,99,73,807,437,124,94,107,45,117,56,11,31,3,6,5,0,61,47,1,1,11,1,33,18,4,12,0,1,1,0,15,9,0,2,3,1,24,6,1,3,0,0,1,1,18,2,2,0,11,3,239,63,25,22,4,5,6,1,176,93,2,9,68,4,35,11,1,7,0,0,1,2,24,0,5,1,14,4,131,56,13,28,3,4,6,2,75,22,2,8,40,3,281,104,24,56,3,15,5,1,177,104,2,12,53,6,222,118,26,66,3,11,9,3,104,59,8,11,24,2,25,6,1,2,0,1,1,1,19,10,0,2,6,1,191,71,17,31,6,14,3,0,120,85,3,3,23,6,142,81,19,40,2,8,9,3,61,35,3,4,17,2,2008,1594,257,972,48,183,68,66,414,211,100,68,9,26
95SS24,3633,2702,509,1624,74,288,100,107,931,460,175,129,106,61,152,71,8,46,5,9,3,0,81,69,1,1,8,2,35,13,2,7,0,2,2,0,22,17,1,1,2,1,28,2,0,1,0,0,1,0,26,12,5,0,7,2,288,69,17,36,10,4,1,1,219,141,5,7,64,2,37,9,0,7,0,0,1,1,28,3,9,1,11,4,137,53,13,24,3,6,5,2,84,23,3,10,46,2,299,118,25,62,7,18,5,1,181,110,7,11,50,3,234,129,31,78,2,8,5,5,105,61,9,11,20,4,38,3,0,2,0,0,1,0,35,16,1,0,17,1,211,90,16,55,4,12,2,1,121,86,4,7,18,6,172,93,26,49,1,7,6,4,79,43,6,7,18,5,2653,2194,395,1338,55,235,75,96,459,170,145,91,10,43
95SS25,1773,1050,269,528,29,31,142,51,723,234,107,130,195,57,74,23,5,16,0,0,1,1,51,33,0,1,16,1,26,8,1,6,1,0,0,0,18,6,1,0,11,0,39,8,4,1,2,0,1,0,31,7,6,0,16,2,265,48,11,28,4,0,5,0,217,93,6,3,104,11,52,24,4,11,1,0,6,2,28,4,9,2,12,1,202,59,16,24,3,0,14,2,143,25,6,15,88,9,304,93,17,55,6,1,13,1,211,95,5,10,90,11,220,79,18,37,3,5,12,4,141,59,12,7,51,12,47,4,0,3,1,0,0,0,43,12,2,0,27,2,134,46,8,30,3,2,2,1,88,44,2,3,32,7,118,39,10,24,1,0,3,1,79,26,6,7,36,4,1035,763,204,373,19,24,102,41,272,57,76,92,19,28
95SS26,2720,1654,463,741,52,69,201,128,1066,269,191,186,327,93,109,42,10,21,3,3,5,0,67,31,2,5,27,2,33,6,3,0,0,0,3,0,27,11,1,2,12,1,38,13,4,6,0,1,1,1,25,3,3,2,17,0,403,65,19,27,5,3,10,1,338,113,3,17,192,13,70,18,5,8,1,0,3,1,52,8,13,2,25,4,297,58,19,27,0,2,9,1,239,37,3,19,161,19,366,91,25,43,6,4,13,0,275,86,4,15,157,13,299,100,30,38,4,4,16,8,199,63,12,23,89,12,56,6,0,2,0,0,4,0,50,15,0,0,35,0,203,52,13,27,4,2,4,2,151,60,5,4,76,6,211,82,30,32,2,3,10,5,129,40,8,17,56,8,1717,1301,359,586,35,54,155,112,416,75,154,116,22,49
95SS27,1851,1199,266,695,31,53,84,70,652,298,119,70,125,40,77,34,10,19,0,0,3,2,43,34,2,2,5,0,21,6,2,4,0,0,0,0,15,8,2,2,2,1,20,2,0,0,0,0,2,0,18,1,5,0,10,2,229,36,15,17,0,2,2,0,193,109,5,6,63,10,27,6,2,3,0,0,0,1,21,2,7,0,10,2,159,48,16,24,2,1,5,0,111,28,2,8,64,9,234,59,16,33,2,4,3,1,175,85,8,8,64,10,187,80,18,49,3,2,4,4,107,63,8,3,27,6,29,4,1,2,0,0,1,0,25,11,1,1,12,0,133,48,8,31,0,6,3,0,85,48,5,5,22,5,122,65,18,37,1,1,6,2,57,25,4,3,22,3,1170,906,194,524,24,41,63,60,264,98,98,47,7,14
95SS28,1827,1185,274,700,26,51,72,62,642,257,76,88,154,67,79,31,10,17,1,3,0,0,48,37,0,1,8,2,22,8,4,3,0,0,1,0,14,6,0,0,7,1,39,7,1,4,0,1,1,0,32,8,2,3,17,2,237,35,9,20,3,1,2,0,202,96,3,9,81,13,39,14,5,5,0,1,1,2,25,3,7,3,10,2,164,45,11,25,2,1,4,2,119,24,3,12,63,17,252,60,23,30,2,1,4,0,192,80,6,11,84,11,172,71,16,43,2,3,7,0,101,41,3,8,42,7,48,5,1,2,0,0,2,0,43,16,0,0,23,4,133,40,8,26,1,0,5,0,93,46,1,3,37,6,112,44,16,21,1,0,4,2,68,19,1,8,34,6,1164,925,205,553,17,44,50,56,239,79,62,56,11,31
95SS29,1837,945,240,410,15,60,156,64,892,237,146,139,291,79,97,24,6,8,1,3,3,3,73,44,4,1,22,2,24,4,0,3,0,0,0,1,20,6,1,1,9,3,36,7,1,3,0,0,1,2,29,6,3,0,20,0,399,45,13,16,2,1,12,1,354,136,10,15,174,19,48,9,5,3,0,0,0,1,39,6,9,0,24,0,275,50,20,19,1,3,6,1,225,36,7,23,142,17,355,57,18,21,2,5,11,0,298,110,3,13,151,21,276,66,19,27,1,3,10,6,210,75,11,12,101,11,74,7,3,3,0,0,1,0,67,17,1,1,44,4,176,20,4,15,0,1,0,0,156,60,5,8,75,8,128,28,8,12,0,0,5,3,100,34,3,4,50,9,1043,744,187,325,10,48,123,51,299,45,110,95,17,32
95SS30,2519,1783,315,1164,45,122,40,97,736,457,106,71,63,39,103,46,12,26,1,6,1,0,57,44,0,4,7,2,26,11,3,7,0,1,0,0,15,9,0,0,6,0,26,5,1,4,0,0,0,0,21,4,0,0,17,0,178,50,10,35,1,3,1,0,128,84,1,5,36,2,32,15,3,10,0,0,1,1,17,5,0,1,11,0,81,27,9,13,0,3,1,1,54,26,0,3,21,4,176,63,20,31,4,5,2,1,113,80,0,5,26,2,133,71,15,38,5,5,3,5,62,45,6,0,10,1,22,5,1,4,0,0,0,0,17,10,0,0,6,1,141,49,14,21,0,11,2,1,92,75,5,1,10,1,119,41,8,26,2,2,1,2,78,54,0,2,21,1,1909,1492,251,987,37,98,33,86,417,228,96,57,5,31
95TT01,1920,1363,246,681,56,237,76,67,557,191,153,78,76,59,69,31,8,12,0,9,1,1,38,26,1,1,7,3,25,12,1,6,1,3,1,0,13,8,0,2,2,1,22,7,2,2,1,1,1,0,15,4,1,2,7,1,142,44,8,20,3,11,1,1,98,50,5,2,36,5,24,10,1,7,1,0,1,0,14,1,3,1,8,1,79,24,5,10,2,4,3,0,55,16,1,8,26,4,167,72,18,35,6,11,2,0,95,45,2,5,32,11,130,66,11,35,5,8,2,5,64,33,5,6,13,7,18,6,0,3,1,0,2,0,12,6,0,0,5,1,98,39,9,21,1,8,0,0,59,27,3,5,16,8,105,68,16,33,3,10,3,3,37,16,2,3,10,6,1391,1095,192,552,40,189,65,57,296,65,140,55,7,29
95TT02,1876,1245,221,644,37,215,78,50,631,182,159,110,114,66,47,21,4,12,2,1,2,0,26,16,1,2,5,2,16,7,1,4,1,1,0,0,9,6,0,2,1,0,13,2,1,1,0,0,0,0,11,0,2,0,9,0,159,32,4,17,1,6,2,2,127,60,2,6,49,10,27,10,4,3,0,0,0,3,17,0,9,1,7,0,93,31,5,17,0,3,5,1,62,4,1,4,44,9,160,49,6,25,2,9,6,1,111,52,2,5,44,8,116,49,10,21,2,11,3,2,67,31,7,6,15,8,22,4,1,3,0,0,0,0,18,8,0,0,5,5,114,34,8,14,2,8,0,2,80,42,3,2,28,5,89,44,7,22,4,8,2,1,45,18,6,6,11,4,1352,1020,179,534,25,175,65,42,332,59,140,84,12,37
95TT03,2347,1614,275,927,53,186,109,64,733,240,143,106,167,77,80,43,9,18,2,9,5,0,37,23,0,1,7,6,11,4,3,1,0,0,0,0,7,4,1,0,1,1,25,2,1,1,0,0,0,0,23,2,1,0,19,1,207,40,10,18,3,5,3,1,167,72,3,0,78,14,61,7,0,3,0,1,2,1,54,3,5,1,40,5,134,32,11,13,3,1,4,0,102,20,0,10,59,13,195,58,14,28,2,11,2,1,137,55,1,6,60,15,189,96,17,51,4,16,6,2,93,34,8,4,34,13,26,3,1,2,0,0,0,0,23,7,0,1,13,2,125,37,9,16,1,6,5,0,88,44,2,2,30,10,128,62,16,32,3,8,1,2,66,27,1,8,27,3,1654,1322,215,780,40,145,84,58,332,85,123,79,9,36
95TT04,2059,1368,229,729,39,230,93,48,691,193,146,114,158,80,63,29,12,13,0,4,0,0,34,17,0,1,11,5,18,1,0,1,0,0,0,0,17,4,0,2,8,3,33,9,0,7,0,2,0,0,24,2,2,1,17,2,196,51,11,22,3,13,2,0,145,51,4,6,71,13,47,19,4,11,0,2,1,1,28,1,3,2,19,3,155,41,11,18,1,6,3,2,114,20,2,14,61,17,210,65,7,36,2,15,5,0,145,51,3,7,69,15,153,63,10,38,1,6,6,2,90,28,8,8,37,9,32,6,2,2,0,1,1,0,26,8,0,1,16,1,115,27,4,10,2,7,3,1,88,37,0,2,44,5,129,64,8,37,2,12,5,0,65,20,8,7,23,7,1425,1099,181,591,31,178,75,43,326,67,122,79,21,37
95TT05,2220,1454,283,767,35,164,128,77,766,240,168,125,166,67,94,35,8,12,3,7,5,0,59,34,1,5,14,5,33,10,4,5,0,1,0,0,23,6,1,2,12,2,42,10,6,2,0,1,1,0,32,6,2,3,18,3,232,44,11,28,0,2,3,0,188,76,5,9,84,14,58,15,8,2,1,1,2,1,43,4,4,2,29,4,181,59,11,29,2,5,12,0,122,16,5,13,74,14,193,54,13,25,2,4,8,2,139,47,4,7,67,14,179,70,18,32,1,10,6,3,109,38,13,10,39,9,27,3,0,1,1,0,1,0,24,6,0,0,18,0,119,30,4,14,3,4,4,1,89,41,4,5,32,7,128,46,9,21,0,7,6,3,82,25,5,11,30,11,1522,1179,221,633,26,134,98,67,343,91,138,78,11,25
95TT06,1917,1300,179,724,56,221,72,48,617,226,126,79,126,60,80,41,6,19,1,11,2,2,39,26,0,3,8,2,20,6,1,3,0,2,0,0,14,5,0,2,6,1,20,2,0,1,1,0,0,0,18,1,0,0,11,6,180,44,7,19,5,8,3,2,136,54,3,6,65,8,33,14,6,1,1,1,2,3,19,1,2,1,6,9,110,30,8,12,2,1,5,2,80,18,1,5,48,8,197,63,8,35,6,8,5,1,134,55,1,11,58,9,141,68,8,34,4,12,4,6,73,25,14,8,23,3,23,3,1,0,0,1,0,1,20,4,1,0,12,3,120,39,2,19,1,11,4,2,81,46,2,2,26,5,89,36,7,17,3,7,2,0,53,17,2,4,25,5,1338,1040,140,601,39,174,51,35,298,89,105,57,16,31
95TT07,1959,1400,253,726,55,229,70,67,559,200,151,70,88,50,80,45,4,22,2,15,2,0,35,20,2,3,8,2,23,11,2,5,0,4,0,0,12,4,1,0,6,1,28,9,2,4,1,1,1,0,19,6,1,0,10,2,149,43,13,17,2,7,4,0,106,50,2,5,45,4,31,6,3,1,0,0,2,0,25,4,5,0,10,6,102,42,10,19,4,4,4,1,60,20,0,4,32,4,166,64,12,29,5,17,1,0,102,42,3,8,42,7,116,58,7,26,1,13,6,5,58,23,12,3,15,5,33,12,2,4,0,6,0,0,21,9,0,0,11,1,115,55,9,26,1,16,3,0,60,33,1,2,17,7,94,47,13,29,0,4,1,0,47,20,5,4,14,4,1414,1121,201,585,43,177,53,62,293,87,128,50,4,24
95TT08,1981,1398,264,686,56,264,62,66,583,173,160,101,112,37,79,47,5,22,1,15,3,1,32,22,0,1,7,2,22,9,2,4,2,1,0,0,13,6,1,1,5,0,13,2,0,1,0,1,0,0,11,2,1,0,7,1,166,42,9,18,5,7,2,1,124,49,3,1,66,5,25,9,2,5,0,1,0,1,16,0,2,0,13,1,109,48,17,16,6,4,5,0,61,9,2,5,42,3,189,75,14,34,12,13,2,0,114,39,1,6,63,5,124,57,9,26,3,9,3,7,67,14,18,7,24,4,16,1,0,1,0,0,0,0,15,6,0,0,8,1,104,45,10,16,4,11,3,1,59,27,3,0,24,5,91,47,11,22,2,11,0,1,44,9,4,6,22,3,1444,1131,206,570,36,215,49,55,313,74,132,78,9,20
95TT09,2081,1435,257,749,54,243,84,48,646,213,166,102,102,63,68,30,7,14,1,8,0,0,38,27,0,2,4,5,15,7,0,3,3,0,1,0,8,3,0,0,2,3,18,4,1,2,0,0,1,0,14,5,0,1,6,2,168,47,17,12,4,10,4,0,121,56,2,6,50,7,19,7,3,1,1,1,1,0,12,2,3,0,6,1,88,38,16,14,1,2,5,0,50,11,2,5,25,7,169,70,20,28,6,12,3,1,99,51,1,5,36,6,126,56,10,31,1,11,1,2,70,36,7,7,12,8,13,2,1,0,0,0,1,0,11,3,0,1,7,0,78,28,2,11,1,12,2,0,50,35,2,3,10,0,95,53,17,21,4,8,3,0,42,18,4,3,12,5,1556,1192,193,645,40,197,72,45,364,83,147,79,12,43
95TT10,2104,1336,228,734,35,145,141,53,768,227,146,115,183,97,69,20,7,10,1,1,1,0,49,25,3,3,11,7,32,12,2,9,0,1,0,0,20,6,0,1,12,1,18,6,1,5,0,0,0,0,12,1,3,0,7,1,214,35,11,13,1,4,6,0,179,72,6,9,84,8,37,14,4,6,1,0,3,0,23,0,7,0,11,5,159,42,9,20,1,3,9,0,117,20,2,15,67,13,206,61,14,29,0,5,11,2,145,58,2,11,66,8,199,84,19,43,1,5,11,5,115,46,12,8,38,11,27,3,0,1,0,0,2,0,24,13,0,0,11,0,115,22,3,10,1,4,4,0,93,50,4,4,31,4,101,39,9,21,2,3,4,0,62,24,5,4,25,4,1450,1097,176,614,29,126,106,46,353,86,111,79,23,54
95TT11,2246,1518,260,777,48,318,68,47,728,233,183,122,131,59,75,34,1,18,3,11,1,0,41,23,2,2,10,4,13,5,0,4,0,0,1,0,8,3,1,0,3,1,31,1,0,1,0,0,0,0,30,11,1,0,16,2,183,38,6,13,3,11,5,0,145,57,2,11,66,9,39,6,1,4,0,1,0,0,33,1,7,1,22,2,113,34,7,15,2,4,5,1,79,15,3,9,44,8,171,56,13,24,4,10,5,0,115,44,2,10,52,7,120,59,13,28,2,13,1,2,61,29,9,4,15,4,19,2,0,1,0,1,0,0,17,8,0,2,6,1,102,37,7,13,3,11,3,0,65,32,3,3,20,7,102,43,8,17,3,8,4,3,59,25,3,5,18,8,1680,1288,218,673,36,262,57,42,392,97,158,91,12,34
95TT12,1824,1233,240,664,33,198,59,39,591,209,120,82,110,70,78,38,12,16,1,9,0,0,40,28,0,2,7,3,14,6,2,3,0,1,0,0,8,3,0,0,3,2,13,4,1,1,0,0,2,0,9,5,0,0,4,0,173,45,17,18,4,3,3,0,128,66,1,8,50,3,24,9,1,4,0,0,4,0,15,3,1,0,9,2,81,31,14,9,0,2,6,0,50,9,0,6,28,7,204,67,24,30,2,8,2,1,137,70,0,5,54,8,138,59,13,28,0,13,5,0,79,35,9,8,22,5,17,5,3,2,0,0,0,0,12,3,0,0,7,2,122,41,9,19,4,6,1,2,81,49,1,4,25,2,103,54,10,31,1,11,1,0,49,18,3,3,20,5,1286,987,180,544,24,156,46,37,299,74,107,59,14,45
95TT13,2142,1412,287,795,13,118,131,68,730,226,148,101,179,76,77,27,5,17,0,3,2,0,50,28,1,1,16,4,26,4,0,3,0,0,1,0,22,9,3,0,9,1,30,6,1,2,0,0,3,0,24,1,0,0,21,2,222,43,13,19,0,6,5,0,179,77,2,8,90,2,33,9,2,2,0,1,3,1,24,2,0,1,20,1,174,43,14,16,1,2,8,2,131,17,3,15,78,18,222,58,19,27,0,7,4,1,164,67,1,7,84,5,202,94,22,47,0,10,12,3,108,40,10,8,44,6,26,3,1,1,0,0,1,0,23,10,0,0,12,1,137,49,9,27,2,4,7,0,88,40,2,6,33,7,101,48,15,26,0,1,5,1,53,25,2,3,19,4,1453,1128,214,651,10,95,98,60,325,79,127,66,12,41
95TT14,1627,1053,216,595,19,92,74,57,574,223,95,77,125,54,67,33,10,14,0,4,4,1,34,27,1,1,3,2,19,5,0,3,0,0,2,0,14,8,2,1,3,0,12,3,2,1,0,0,0,0,9,0,0,0,8,1,178,33,13,16,0,2,2,0,145,64,0,5,68,8,23,5,2,2,0,0,0,1,18,0,5,2,11,0,109,23,6,11,1,1,4,0,86,19,0,13,48,6,165,31,7,20,0,2,2,0,134,58,1,14,55,6,140,66,14,35,2,3,7,5,74,34,8,4,22,6,21,6,4,1,0,1,0,0,15,3,0,1,10,1,105,31,9,17,1,2,2,0,74,38,2,2,29,3,99,39,7,20,3,6,3,0,60,20,3,5,28,4,1085,844,168,485,14,74,53,50,241,80,75,44,11,31
95TT15,1695,1104,185,583,34,189,71,42,591,210,126,99,112,44,73,35,5,15,0,10,4,1,38,22,0,2,11,3,22,6,1,1,2,1,0,1,16,13,0,0,3,0,19,7,0,3,0,1,3,0,12,2,1,1,8,0,177,41,11,15,3,7,5,0,136,67,0,10,51,8,25,10,0,4,0,2,2,2,15,1,4,1,8,1,129,28,8,12,1,4,3,0,101,25,1,12,57,6,206,65,11,28,3,15,8,0,141,65,0,11,59,6,160,63,7,35,1,9,7,4,97,54,6,12,18,7,30,3,0,1,0,1,1,0,27,13,0,3,11,0,119,45,2,25,4,11,3,0,74,45,6,4,15,4,101,44,9,24,1,5,4,1,57,24,3,1,23,6,1143,866,143,470,25,144,49,35,277,74,109,65,10,19
95TT16,1961,1272,211,654,38,231,81,57,689,233,174,105,111,66,60,25,5,14,1,4,1,0,35,24,2,2,3,4,19,11,4,2,2,3,0,0,8,6,0,0,2,0,17,1,0,0,0,0,1,0,16,5,2,0,6,3,171,35,9,13,4,7,2,0,136,66,2,5,53,10,25,5,1,1,0,0,2,1,20,4,6,0,9,1,97,23,9,8,0,1,5,0,74,23,1,6,39,5,168,49,10,21,4,9,3,2,119,49,1,7,50,12,140,59,8,31,1,13,2,4,81,33,14,8,18,8,17,1,1,0,0,0,0,0,16,8,0,0,7,1,94,30,6,16,1,7,0,0,64,37,1,2,18,6,133,63,15,30,4,11,3,0,70,25,2,4,29,10,1412,1047,163,553,26,188,66,51,365,92,147,82,10,34
95UU01,806,520,108,229,16,100,52,15,286,101,44,47,60,34,38,17,5,4,2,4,2,0,21,16,0,1,3,1,9,5,0,1,2,0,2,0,4,2,0,0,0,2,7,2,1,0,0,0,1,0,5,3,0,0,2,0,89,18,6,6,2,2,2,0,71,28,0,2,31,10,9,6,1,2,0,0,3,0,3,0,0,0,3,0,57,13,5,3,0,3,2,0,44,12,0,5,20,7,95,27,8,6,4,6,3,0,68,26,0,3,32,7,67,27,10,8,2,5,2,0,40,22,3,3,7,5,6,0,0,0,0,0,0,0,6,3,0,0,3,0,63,24,4,5,4,7,4,0,39,19,1,2,15,2,44,19,4,10,1,2,1,1,25,12,2,0,9,2,542,413,79,195,9,79,37,14,129,41,38,32,6,12
95UU02,735,469,109,210,19,64,52,15,266,138,21,32,52,23,40,18,3,5,3,5,2,0,22,14,1,1,5,1,7,1,0,1,0,0,0,0,6,2,1,0,3,0,6,0,0,0,0,0,0,0,6,1,0,0,4,1,75,12,2,4,0,1,5,0,63,26,0,2,34,1,7,0,0,0,0,0,0,0,7,0,1,0,5,1,36,12,4,5,0,0,3,0,24,5,0,1,15,3,87,22,6,9,1,4,2,0,65,29,0,2,31,3,54,23,5,13,0,1,4,0,31,17,2,2,9,1,9,0,0,0,0,0,0,0,9,3,0,0,6,0,47,8,0,4,1,2,1,0,39,28,0,1,10,0,39,15,2,8,0,4,1,0,24,14,0,0,9,1,495,380,90,170,15,51,39,15,115,58,17,25,3,12
95UU03,615,372,66,159,21,77,36,13,243,142,31,15,38,17,46,14,1,9,1,2,1,0,32,25,1,0,5,1,8,2,0,1,0,1,0,0,6,2,0,0,4,0,9,1,0,1,0,0,0,0,8,1,1,0,6,0,67,17,3,10,1,2,1,0,50,25,1,2,18,4,11,1,0,1,0,0,0,0,10,1,1,0,7,1,48,17,2,7,1,3,3,1,31,12,0,0,17,2,72,27,6,11,2,5,3,0,45,28,1,2,10,4,52,23,1,12,1,5,4,0,29,15,3,0,8,3,16,2,0,1,0,1,0,0,14,6,1,0,7,0,36,9,1,5,1,1,1,0,27,17,0,0,8,2,39,14,1,6,1,6,0,0,25,15,2,1,6,1,403,290,55,121,17,59,26,12,113,63,25,11,7,7
95UU04,535,300,57,144,10,33,52,4,235,97,28,29,47,34,29,8,2,4,0,2,0,0,21,12,1,1,7,0,4,1,0,1,0,0,0,0,3,2,0,0,1,0,12,1,0,1,0,0,0,0,11,3,1,1,6,0,53,10,3,2,1,2,2,0,43,19,1,1,20,2,15,2,0,2,0,0,0,0,13,1,2,1,8,1,32,9,1,5,0,0,3,0,23,3,0,3,16,1,60,12,2,3,1,2,4,0,48,20,2,1,23,2,49,16,2,7,0,1,6,0,33,14,5,1,12,1,4,0,0,0,0,0,0,0,4,0,0,0,4,0,36,12,3,6,0,1,2,0,24,12,3,1,7,1,31,13,1,6,2,3,1,0,18,7,0,0,9,2,347,236,47,117,6,23,39,4,111,42,18,24,2,25
95UU05,693,464,89,213,15,95,35,17,229,94,42,30,47,16,28,8,1,3,0,4,0,0,20,13,1,0,5,1,10,2,0,0,0,1,1,0,8,3,2,0,2,1,10,3,0,2,0,1,0,0,7,1,0,0,6,0,79,14,4,3,0,3,4,0,65,23,0,3,33,6,6,3,1,1,1,0,0,0,3,0,1,0,2,0,37,7,4,1,0,0,2,0,30,12,1,2,12,3,79,24,5,9,1,5,4,0,55,22,0,0,30,3,56,25,4,12,0,7,2,0,31,10,4,3,13,1,11,1,0,0,0,0,1,0,10,5,0,1,4,0,43,15,6,5,1,3,0,0,28,16,0,3,8,1,37,16,3,5,1,6,1,0,21,9,2,2,6,2,486,381,70,184,11,71,28,17,105,39,33,21,6,6
95UU06,1094,672,137,339,27,84,61,24,422,190,99,47,63,23,56,23,2,14,1,4,2,0,33,25,3,0,5,0,13,5,4,0,1,0,0,0,8,5,2,0,1,0,16,1,0,1,0,0,0,0,15,1,3,0,11,0,127,26,7,11,2,2,4,0,101,53,2,3,42,1,24,8,2,4,1,0,1,0,16,0,5,0,11,0,71,24,8,10,0,1,5,0,47,12,3,5,25,2,133,38,10,17,2,5,4,0,95,53,2,1,37,2,82,27,4,13,4,1,4,1,55,27,8,0,17,3,19,2,0,2,0,0,0,0,17,5,1,0,11,0,77,30,7,16,2,4,1,0,47,34,3,0,9,1,74,37,7,22,2,4,2,0,37,17,2,2,16,0,712,510,100,252,19,68,48,23,202,69,79,36,3,15
