GeographyCode,DC2612NI0001,DC2612NI0002,DC2612NI0003,DC2612NI0004,DC2612NI0005,DC2612NI0006,DC2612NI0007,DC2612NI0008,DC2612NI0009,DC2612NI0010,DC2612NI0011,DC2612NI0012,DC2612NI0013,DC2612NI0014,DC2612NI0015,DC2612NI0016,DC2612NI0017,DC2612NI0018,DC2612NI0019,DC2612NI0020,DC2612NI0021,DC2612NI0022,DC2612NI0023,DC2612NI0024,DC2612NI0025,DC2612NI0026,DC2612NI0027,DC2612NI0028,DC2612NI0029,DC2612NI0030,DC2612NI0031,DC2612NI0032,DC2612NI0033,DC2612NI0034,DC2612NI0035,DC2612NI0036,DC2612NI0037,DC2612NI0038,DC2612NI0039,DC2612NI0040,DC2612NI0041,DC2612NI0042,DC2612NI0043,DC2612NI0044,DC2612NI0045,DC2612NI0046,DC2612NI0047,DC2612NI0048,DC2612NI0049,DC2612NI0050,DC2612NI0051,DC2612NI0052,DC2612NI0053,DC2612NI0054,DC2612NI0055,DC2612NI0056,DC2612NI0057,DC2612NI0058,DC2612NI0059,DC2612NI0060,DC2612NI0061,DC2612NI0062,DC2612NI0063,DC2612NI0064,DC2612NI0065,DC2612NI0066,DC2612NI0067,DC2612NI0068,DC2612NI0069,DC2612NI0070,DC2612NI0071,DC2612NI0072,DC2612NI0073,DC2612NI0074,DC2612NI0075,DC2612NI0076,DC2612NI0077,DC2612NI0078,DC2612NI0079,DC2612NI0080,DC2612NI0081,DC2612NI0082,DC2612NI0083,DC2612NI0084,DC2612NI0085,DC2612NI0086,DC2612NI0087,DC2612NI0088,DC2612NI0089,DC2612NI0090,DC2612NI0091,DC2612NI0092,DC2612NI0093,DC2612NI0094,DC2612NI0095,DC2612NI0096,DC2612NI0097,DC2612NI0098,DC2612NI0099,DC2612NI0100,DC2612NI0101,DC2612NI0102,DC2612NI0103,DC2612NI0104,DC2612NI0105,DC2612NI0106,DC2612NI0107,DC2612NI0108,DC2612NI0109,DC2612NI0110,DC2612NI0111,DC2612NI0112,DC2612NI0113,DC2612NI0114,DC2612NI0115,DC2612NI0116,DC2612NI0117,DC2612NI0118,DC2612NI0119,DC2612NI0120,DC2612NI0121,DC2612NI0122,DC2612NI0123,DC2612NI0124,DC2612NI0125,DC2612NI0126,DC2612NI0127,DC2612NI0128,DC2612NI0129,DC2612NI0130,DC2612NI0131,DC2612NI0132,DC2612NI0133,DC2612NI0134,DC2612NI0135,DC2612NI0136,DC2612NI0137,DC2612NI0138,DC2612NI0139,DC2612NI0140,DC2612NI0141,DC2612NI0142,DC2612NI0143,DC2612NI0144,DC2612NI0145,DC2612NI0146,DC2612NI0147,DC2612NI0148,DC2612NI0149,DC2612NI0150,DC2612NI0151,DC2612NI0152,DC2612NI0153,DC2612NI0154,DC2612NI0155,DC2612NI0156,DC2612NI0157,DC2612NI0158,DC2612NI0159,DC2612NI0160,DC2612NI0161,DC2612NI0162,DC2612NI0163,DC2612NI0164,DC2612NI0165,DC2612NI0166,DC2612NI0167,DC2612NI0168,DC2612NI0169,DC2612NI0170,DC2612NI0171,DC2612NI0172,DC2612NI0173,DC2612NI0174,DC2612NI0175,DC2612NI0176,DC2612NI0177,DC2612NI0178,DC2612NI0179,DC2612NI0180,DC2612NI0181,DC2612NI0182,DC2612NI0183,DC2612NI0184,DC2612NI0185,DC2612NI0186,DC2612NI0187,DC2612NI0188,DC2612NI0189,DC2612NI0190,DC2612NI0191,DC2612NI0192,DC2612NI0193,DC2612NI0194,DC2612NI0195,DC2612NI0196
95VV16,2274,2184,35,19,6,0,0,0,0,8,8,0,0,14,1487,1409,29,18,5,0,0,0,0,8,7,0,0,11,308,298,1,3,0,0,0,0,0,0,3,0,0,3,718,670,22,14,4,0,0,0,0,3,2,0,0,3,67,63,2,0,0,0,0,0,0,0,1,0,0,1,194,188,3,1,0,0,0,0,0,0,0,0,0,2,123,115,1,0,1,0,0,0,0,5,1,0,0,0,77,75,0,0,0,0,0,0,0,0,0,0,0,2,787,775,6,1,1,0,0,0,0,0,1,0,0,3,234,234,0,0,0,0,0,0,0,0,0,0,0,0,170,166,1,1,0,0,0,0,0,0,1,0,0,1,126,122,1,0,1,0,0,0,0,0,0,0,0,2,159,159,0,0,0,0,0,0,0,0,0,0,0,0,98,94,4,0,0,0,0,0,0,0,0,0,0,0
95VV17,2985,2919,20,9,12,4,2,0,0,0,7,0,0,12,1994,1939,15,9,12,4,2,0,0,0,4,0,0,9,426,418,3,1,0,0,0,0,0,0,3,0,0,1,905,878,6,7,6,0,2,0,0,0,1,0,0,5,80,76,2,0,1,0,0,0,0,0,0,0,0,1,261,257,0,0,3,0,0,0,0,0,0,0,0,1,196,188,3,0,0,4,0,0,0,0,0,0,0,1,126,122,1,1,2,0,0,0,0,0,0,0,0,0,991,980,5,0,0,0,0,0,0,0,3,0,0,3,281,281,0,0,0,0,0,0,0,0,0,0,0,0,210,208,2,0,0,0,0,0,0,0,0,0,0,0,186,182,3,0,0,0,0,0,0,0,0,0,0,1,229,225,0,0,0,0,0,0,0,0,3,0,0,1,85,84,0,0,0,0,0,0,0,0,0,0,0,1
95VV18,2648,2473,67,44,0,2,3,7,1,3,1,0,4,43,1746,1593,60,40,0,2,3,6,1,3,1,0,4,33,349,322,10,8,0,1,0,2,0,1,0,0,0,5,899,800,43,20,0,1,3,2,0,1,1,0,4,24,45,41,1,2,0,0,0,0,0,0,0,0,0,1,270,263,2,1,0,0,0,2,0,0,0,0,0,2,129,116,3,7,0,0,0,0,1,1,0,0,0,1,54,51,1,2,0,0,0,0,0,0,0,0,0,0,902,880,7,4,0,0,0,1,0,0,0,0,0,10,314,312,0,0,0,0,0,0,0,0,0,0,0,2,157,153,0,2,0,0,0,0,0,0,0,0,0,2,138,130,3,2,0,0,0,1,0,0,0,0,0,2,216,212,2,0,0,0,0,0,0,0,0,0,0,2,77,73,2,0,0,0,0,0,0,0,0,0,0,2
95VV19,2107,2012,34,31,1,1,2,2,0,6,1,0,0,17,1313,1235,30,27,1,1,2,0,0,4,1,0,0,12,256,244,5,5,0,0,0,0,0,0,0,0,0,2,638,583,22,17,0,1,2,0,0,3,1,0,0,9,26,26,0,0,0,0,0,0,0,0,0,0,0,0,203,200,0,2,0,0,0,0,0,1,0,0,0,0,137,133,1,1,1,0,0,0,0,0,0,0,0,1,53,49,2,2,0,0,0,0,0,0,0,0,0,0,794,777,4,4,0,0,0,2,0,2,0,0,0,5,273,271,0,0,0,0,0,0,0,0,0,0,0,2,114,112,0,2,0,0,0,0,0,0,0,0,0,0,147,141,4,0,0,0,0,1,0,1,0,0,0,0,179,178,0,0,0,0,0,0,0,1,0,0,0,0,81,75,0,2,0,0,0,1,0,0,0,0,0,3
95VV20,2105,2072,9,1,3,0,0,2,0,0,0,0,0,18,1400,1384,7,0,1,0,0,2,0,0,0,0,0,6,259,256,1,0,0,0,0,0,0,0,0,0,0,2,612,604,5,0,1,0,0,1,0,0,0,0,0,1,48,48,0,0,0,0,0,0,0,0,0,0,0,0,341,338,1,0,0,0,0,0,0,0,0,0,0,2,86,84,0,0,0,0,0,1,0,0,0,0,0,1,54,54,0,0,0,0,0,0,0,0,0,0,0,0,705,688,2,1,2,0,0,0,0,0,0,0,0,12,213,212,0,0,0,0,0,0,0,0,0,0,0,1,120,118,0,0,2,0,0,0,0,0,0,0,0,0,120,112,2,1,0,0,0,0,0,0,0,0,0,5,160,160,0,0,0,0,0,0,0,0,0,0,0,0,92,86,0,0,0,0,0,0,0,0,0,0,0,6
95VV21,2772,2723,22,8,3,0,3,1,0,3,1,0,0,8,1983,1941,19,7,2,0,3,1,0,3,1,0,0,6,388,378,4,2,0,0,1,1,0,0,0,0,0,2,927,904,14,3,1,0,2,0,0,2,0,0,0,1,87,86,0,0,0,0,0,0,0,0,0,0,0,1,359,358,0,0,0,0,0,0,0,0,0,0,0,1,120,115,1,1,0,0,0,0,0,1,1,0,0,1,102,100,0,1,1,0,0,0,0,0,0,0,0,0,789,782,3,1,1,0,0,0,0,0,0,0,0,2,209,208,0,1,0,0,0,0,0,0,0,0,0,0,172,170,2,0,0,0,0,0,0,0,0,0,0,0,163,161,1,0,0,0,0,0,0,0,0,0,0,1,172,171,0,0,0,0,0,0,0,0,0,0,0,1,73,72,0,0,1,0,0,0,0,0,0,0,0,0
95VV22,1954,1896,13,29,4,0,4,0,0,1,3,0,0,4,1294,1246,12,23,3,0,4,0,0,1,3,0,0,2,273,264,2,4,0,0,1,0,0,0,1,0,0,1,565,534,8,17,1,0,2,0,0,1,2,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,224,221,1,0,0,0,1,0,0,0,0,0,0,1,119,115,1,2,1,0,0,0,0,0,0,0,0,0,54,53,0,0,1,0,0,0,0,0,0,0,0,0,660,650,1,6,1,0,0,0,0,0,0,0,0,2,168,167,0,1,0,0,0,0,0,0,0,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,117,113,0,2,0,0,0,0,0,0,0,0,0,2,162,159,1,1,1,0,0,0,0,0,0,0,0,0,82,80,0,2,0,0,0,0,0,0,0,0,0,0
95VV23,2100,2030,20,6,8,2,0,3,2,1,5,0,1,22,1304,1246,18,5,8,2,0,2,2,1,5,0,1,14,230,222,1,0,3,0,0,0,0,0,1,0,1,2,640,606,11,5,5,2,0,2,2,0,4,0,0,3,69,66,2,0,0,0,0,0,0,0,0,0,0,1,210,203,3,0,0,0,0,0,0,0,0,0,0,4,108,102,1,0,0,0,0,0,0,1,0,0,0,4,47,47,0,0,0,0,0,0,0,0,0,0,0,0,796,784,2,1,0,0,0,1,0,0,0,0,0,8,268,266,0,0,0,0,0,0,0,0,0,0,0,2,158,156,0,0,0,0,0,1,0,0,0,0,0,1,120,116,2,1,0,0,0,0,0,0,0,0,0,1,159,157,0,0,0,0,0,0,0,0,0,0,0,2,91,89,0,0,0,0,0,0,0,0,0,0,0,2
95VV24,2230,2085,54,17,5,3,1,7,1,14,3,0,10,30,1360,1237,45,15,5,3,1,5,0,12,3,0,10,24,256,230,10,4,0,1,0,2,0,3,0,0,4,2,660,591,29,11,3,1,1,2,0,7,1,0,2,12,56,49,0,0,1,0,0,0,0,1,0,0,2,3,201,190,4,0,1,1,0,1,0,1,1,0,0,2,135,127,1,0,0,0,0,0,0,0,1,0,2,4,52,50,1,0,0,0,0,0,0,0,0,0,0,1,870,848,9,2,0,0,0,2,1,2,0,0,0,6,334,331,0,0,0,0,0,1,0,0,0,0,0,2,140,136,1,0,0,0,0,0,0,2,0,0,0,1,119,107,8,2,0,0,0,0,1,0,0,0,0,1,218,218,0,0,0,0,0,0,0,0,0,0,0,0,59,56,0,0,0,0,0,1,0,0,0,0,0,2
95VV25,2540,2476,19,10,18,0,1,3,0,2,2,0,4,5,1592,1542,15,8,12,0,1,3,0,2,1,0,4,4,309,298,5,1,1,0,1,0,0,0,1,0,0,2,761,738,8,3,7,0,0,2,0,0,0,0,2,1,68,62,0,2,1,0,0,0,0,2,0,0,0,1,211,211,0,0,0,0,0,0,0,0,0,0,0,0,176,168,2,1,2,0,0,1,0,0,0,0,2,0,67,65,0,1,1,0,0,0,0,0,0,0,0,0,948,934,4,2,6,0,0,0,0,0,1,0,0,1,266,266,0,0,0,0,0,0,0,0,0,0,0,0,190,182,2,1,4,0,0,0,0,0,1,0,0,0,178,174,1,1,1,0,0,0,0,0,0,0,0,1,207,205,1,0,1,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0
95VV26,2480,2451,17,0,7,1,0,0,1,0,1,0,0,2,1663,1640,15,0,4,1,0,0,1,0,1,0,0,1,330,326,3,0,0,0,0,0,0,0,1,0,0,0,752,742,4,0,3,1,0,0,1,0,0,0,0,1,68,68,0,0,0,0,0,0,0,0,0,0,0,0,310,308,1,0,1,0,0,0,0,0,0,0,0,0,135,128,7,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,817,811,2,0,3,0,0,0,0,0,0,0,0,1,213,213,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0,0,0,0,0,0,0,0,0,0,0,0,152,150,0,0,1,0,0,0,0,0,0,0,0,1,191,189,0,0,2,0,0,0,0,0,0,0,0,0,84,82,2,0,0,0,0,0,0,0,0,0,0,0
95VV27,1727,1523,135,26,4,10,8,5,1,4,4,0,1,6,1077,898,122,23,2,7,7,2,1,4,4,0,1,6,226,198,21,4,1,0,0,0,0,0,1,0,0,1,569,439,94,15,1,2,6,0,1,3,3,0,1,4,28,27,1,0,0,0,0,0,0,0,0,0,0,0,53,49,1,1,0,0,0,1,0,0,0,0,0,1,155,142,5,2,0,4,0,1,0,1,0,0,0,0,46,43,0,1,0,1,1,0,0,0,0,0,0,0,650,625,13,3,2,3,1,3,0,0,0,0,0,0,239,235,1,0,0,2,0,1,0,0,0,0,0,0,70,64,4,1,0,0,1,0,0,0,0,0,0,0,89,79,6,2,0,0,0,2,0,0,0,0,0,0,185,183,0,0,2,0,0,0,0,0,0,0,0,0,67,64,2,0,0,1,0,0,0,0,0,0,0,0
95VV28,2590,2308,146,49,10,4,14,8,1,10,10,0,9,21,1722,1487,121,44,6,3,9,6,1,10,10,0,9,16,344,309,17,11,1,0,0,0,0,0,1,0,2,3,934,771,91,21,3,2,9,4,1,9,6,0,7,10,33,31,0,1,0,0,0,1,0,0,0,0,0,0,137,131,3,1,1,0,0,0,0,0,0,0,0,1,176,156,7,5,1,1,0,1,0,0,3,0,0,2,98,89,3,5,0,0,0,0,0,1,0,0,0,0,868,821,25,5,4,1,5,2,0,0,0,0,0,5,324,320,2,0,1,0,0,0,0,0,0,0,0,1,140,131,1,1,2,0,2,2,0,0,0,0,0,1,138,115,14,4,1,0,2,0,0,0,0,0,0,2,205,203,2,0,0,0,0,0,0,0,0,0,0,0,61,52,6,0,0,1,1,0,0,0,0,0,0,1
95VV29,2285,2264,8,3,3,0,2,0,2,3,0,0,0,0,1632,1613,8,3,2,0,2,0,1,3,0,0,0,0,321,315,3,1,0,0,0,0,1,1,0,0,0,0,750,742,3,2,2,0,1,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,301,300,1,0,0,0,0,0,0,0,0,0,0,0,113,109,1,0,0,0,1,0,0,2,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,653,651,0,0,1,0,0,0,1,0,0,0,0,0,214,214,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,112,111,0,0,1,0,0,0,0,0,0,0,0,0,132,131,0,0,0,0,0,0,1,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0
95VV30,2251,2031,111,46,4,3,4,4,0,5,3,3,10,27,1481,1305,89,39,2,3,4,3,0,5,2,3,8,18,296,263,20,4,0,0,2,0,0,3,1,0,2,1,819,710,57,25,0,2,2,1,0,2,1,2,4,13,39,36,1,0,0,0,0,0,0,0,0,0,0,2,128,123,2,1,0,0,0,1,0,0,0,0,1,0,94,75,8,7,0,0,0,1,0,0,0,0,1,2,105,98,1,2,2,1,0,0,0,0,0,1,0,0,770,726,22,7,2,0,0,1,0,0,1,0,2,9,288,287,0,0,1,0,0,0,0,0,0,0,0,0,124,118,3,1,0,0,0,1,0,0,0,0,1,0,100,90,4,3,0,0,0,0,0,0,0,0,1,2,180,171,2,0,1,0,0,0,0,0,0,0,0,6,78,60,13,3,0,0,0,0,0,0,1,0,0,1
95WW01,1976,1859,35,1,1,0,5,5,17,3,0,26,0,24,1345,1245,30,0,0,0,5,1,15,3,0,26,0,20,261,252,3,0,0,0,0,0,0,0,0,2,0,4,814,738,20,0,0,0,5,1,13,2,0,24,0,11,25,24,1,0,0,0,0,0,0,0,0,0,0,0,71,68,1,0,0,0,0,0,0,0,0,0,0,2,112,106,5,0,0,0,0,0,0,0,0,0,0,1,62,57,0,0,0,0,0,0,2,1,0,0,0,2,631,614,5,1,1,0,0,4,2,0,0,0,0,4,292,292,0,0,0,0,0,0,0,0,0,0,0,0,106,98,2,1,0,0,0,3,0,0,0,0,0,2,80,73,2,0,0,0,0,1,2,0,0,0,0,2,117,116,0,0,1,0,0,0,0,0,0,0,0,0,36,35,1,0,0,0,0,0,0,0,0,0,0,0
95WW02,2728,2712,1,0,1,1,0,0,0,1,0,0,0,12,1842,1830,1,0,1,1,0,0,0,1,0,0,0,8,405,403,1,0,0,0,0,0,0,0,0,0,0,1,1094,1090,0,0,1,1,0,0,0,1,0,0,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,103,102,0,0,0,0,0,0,0,0,0,0,0,1,111,109,0,0,0,0,0,0,0,0,0,0,0,2,99,96,0,0,0,0,0,0,0,0,0,0,0,3,886,882,0,0,0,0,0,0,0,0,0,0,0,4,383,383,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,131,128,0,0,0,0,0,0,0,0,0,0,0,3,177,176,0,0,0,0,0,0,0,0,0,0,0,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0
95WW03,2606,2570,16,2,2,1,3,0,0,1,0,0,0,11,1899,1871,12,2,0,0,3,0,0,1,0,0,0,10,349,346,0,0,0,0,0,0,0,1,0,0,0,2,1210,1191,11,1,0,0,1,0,0,0,0,0,0,6,52,51,0,0,0,0,1,0,0,0,0,0,0,0,109,108,0,1,0,0,0,0,0,0,0,0,0,0,110,106,1,0,0,0,1,0,0,0,0,0,0,2,69,69,0,0,0,0,0,0,0,0,0,0,0,0,707,699,4,0,2,1,0,0,0,0,0,0,0,1,328,327,0,0,1,0,0,0,0,0,0,0,0,0,97,95,1,0,0,0,0,0,0,0,0,0,0,1,88,86,1,0,0,1,0,0,0,0,0,0,0,0,146,145,0,0,1,0,0,0,0,0,0,0,0,0,48,46,2,0,0,0,0,0,0,0,0,0,0,0
95WW04,2130,2088,15,0,1,0,3,6,1,1,0,0,1,14,1443,1416,12,0,0,0,2,3,1,1,0,0,0,8,275,268,4,0,0,0,0,1,1,0,0,0,0,1,914,897,7,0,0,0,2,2,0,0,0,0,0,6,28,28,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,90,87,1,0,0,0,0,0,0,1,0,0,0,1,82,82,0,0,0,0,0,0,0,0,0,0,0,0,687,672,3,0,1,0,1,3,0,0,0,0,1,6,365,365,0,0,0,0,0,0,0,0,0,0,0,0,88,84,1,0,0,0,0,1,0,0,0,0,0,2,85,80,2,0,1,0,0,0,0,0,0,0,1,1,104,102,0,0,0,0,0,0,0,0,0,0,0,2,45,41,0,0,0,0,1,2,0,0,0,0,0,1
95WW05,2052,1986,32,0,4,0,0,4,0,0,0,3,0,23,1424,1374,28,0,3,0,0,3,0,0,0,1,0,15,299,284,8,0,0,0,0,2,0,0,0,0,0,5,854,826,18,0,2,0,0,0,0,0,0,0,0,8,30,30,0,0,0,0,0,0,0,0,0,0,0,0,99,95,2,0,0,0,0,0,0,0,0,1,0,1,68,66,0,0,1,0,0,1,0,0,0,0,0,0,74,73,0,0,0,0,0,0,0,0,0,0,0,1,628,612,4,0,1,0,0,1,0,0,0,2,0,8,331,327,1,0,0,0,0,0,0,0,0,0,0,3,87,83,0,0,1,0,0,1,0,0,0,1,0,1,59,54,1,0,0,0,0,0,0,0,0,1,0,3,114,113,1,0,0,0,0,0,0,0,0,0,0,0,37,35,1,0,0,0,0,0,0,0,0,0,0,1
95WW06,2322,2302,3,0,1,0,0,0,0,4,0,0,0,12,1682,1664,3,0,1,0,0,0,0,4,0,0,0,10,309,303,2,0,0,0,0,0,0,1,0,0,0,3,967,958,1,0,1,0,0,0,0,3,0,0,0,4,65,64,0,0,0,0,0,0,0,0,0,0,0,1,249,248,0,0,0,0,0,0,0,0,0,0,0,1,34,33,0,0,0,0,0,0,0,0,0,0,0,1,58,58,0,0,0,0,0,0,0,0,0,0,0,0,640,638,0,0,0,0,0,0,0,0,0,0,0,2,341,339,0,0,0,0,0,0,0,0,0,0,0,2,123,123,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
95WW07,3042,3019,0,0,1,0,0,3,1,0,2,0,1,15,2246,2227,0,0,1,0,0,1,1,0,2,0,1,13,449,444,0,0,0,0,0,0,0,0,1,0,0,4,1337,1325,0,0,1,0,0,0,1,0,1,0,1,8,70,69,0,0,0,0,0,0,0,0,0,0,0,1,221,220,0,0,0,0,0,1,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,796,792,0,0,0,0,0,2,0,0,0,0,0,2,407,405,0,0,0,0,0,2,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,93,92,0,0,0,0,0,0,0,0,0,0,0,1,103,103,0,0,0,0,0,0,0,0,0,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,1
95WW08,1880,1845,22,0,0,0,2,4,1,0,1,0,0,5,1257,1227,22,0,0,0,2,2,1,0,0,0,0,3,282,277,3,0,0,0,1,1,0,0,0,0,0,0,756,736,15,0,0,0,1,0,1,0,0,0,0,3,30,29,1,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,51,48,3,0,0,0,0,0,0,0,0,0,0,0,54,53,0,0,0,0,0,1,0,0,0,0,0,0,623,618,0,0,0,0,0,2,0,0,1,0,0,2,364,362,0,0,0,0,0,2,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,55,53,0,0,0,0,0,0,0,0,0,0,0,2,72,72,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,0,0,0,0,0,0,0,1,0,0,0
95WW09,1855,1833,11,0,0,0,0,0,1,0,0,0,0,10,1094,1078,9,0,0,0,0,0,1,0,0,0,0,6,214,211,1,0,0,0,0,0,0,0,0,0,0,2,639,628,8,0,0,0,0,0,1,0,0,0,0,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0,57,56,0,0,0,0,0,0,0,0,0,0,0,1,88,87,0,0,0,0,0,0,0,0,0,0,0,1,67,67,0,0,0,0,0,0,0,0,0,0,0,0,761,755,2,0,0,0,0,0,0,0,0,0,0,4,434,432,0,0,0,0,0,0,0,0,0,0,0,2,71,71,0,0,0,0,0,0,0,0,0,0,0,0,84,81,1,0,0,0,0,0,0,0,0,0,0,2,122,122,0,0,0,0,0,0,0,0,0,0,0,0,50,49,1,0,0,0,0,0,0,0,0,0,0,0
95WW10,2080,2048,4,0,2,0,5,0,0,0,0,4,0,17,1411,1384,3,0,1,0,5,0,0,0,0,4,0,14,303,296,1,0,0,0,1,0,0,0,0,1,0,4,844,829,2,0,0,0,3,0,0,0,0,3,0,7,29,29,0,0,0,0,0,0,0,0,0,0,0,0,74,73,0,0,0,0,0,0,0,0,0,0,0,1,92,91,0,0,0,0,0,0,0,0,0,0,0,1,69,66,0,0,1,0,1,0,0,0,0,0,0,1,669,664,1,0,1,0,0,0,0,0,0,0,0,3,299,299,0,0,0,0,0,0,0,0,0,0,0,0,96,94,1,0,1,0,0,0,0,0,0,0,0,0,86,85,0,0,0,0,0,0,0,0,0,0,0,1,148,146,0,0,0,0,0,0,0,0,0,0,0,2,40,40,0,0,0,0,0,0,0,0,0,0,0,0
95WW11,2255,2217,18,0,5,1,0,3,0,0,0,0,0,11,1617,1591,16,0,3,0,0,1,0,0,0,0,0,6,317,314,2,0,1,0,0,0,0,0,0,0,0,0,935,916,14,0,1,0,0,0,0,0,0,0,0,4,42,42,0,0,0,0,0,0,0,0,0,0,0,0,134,131,0,0,1,0,0,1,0,0,0,0,0,1,63,63,0,0,0,0,0,0,0,0,0,0,0,0,126,125,0,0,0,0,0,0,0,0,0,0,0,1,638,626,2,0,2,1,0,2,0,0,0,0,0,5,322,321,0,0,1,0,0,0,0,0,0,0,0,0,147,145,0,0,1,0,0,0,0,0,0,0,0,1,57,54,1,0,0,1,0,0,0,0,0,0,0,1,84,84,0,0,0,0,0,0,0,0,0,0,0,0,28,22,1,0,0,0,0,2,0,0,0,0,0,3
95WW12,1687,1653,14,3,0,0,0,0,0,1,2,3,2,9,1056,1029,13,2,0,0,0,0,0,1,2,2,2,5,263,257,3,2,0,0,0,0,0,0,0,0,0,1,559,541,10,0,0,0,0,0,0,0,0,2,2,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,55,54,0,0,0,0,0,0,0,1,0,0,0,0,124,123,0,0,0,0,0,0,0,0,1,0,0,0,40,39,0,0,0,0,0,0,0,0,1,0,0,0,631,624,1,1,0,0,0,0,0,0,0,1,0,4,237,235,0,0,0,0,0,0,0,0,0,0,0,2,58,56,0,1,0,0,0,0,0,0,0,0,0,1,88,86,1,0,0,0,0,0,0,0,0,0,0,1,197,197,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,0,0,0,0,0,0,0,0,1,0,0
95WW13,2710,2691,4,0,0,0,1,0,0,0,1,0,0,13,2024,2007,4,0,0,0,1,0,0,0,1,0,0,11,391,389,0,0,0,0,0,0,0,0,0,0,0,2,1209,1196,4,0,0,0,1,0,0,0,0,0,0,8,67,66,0,0,0,0,0,0,0,0,0,0,0,1,232,231,0,0,0,0,0,0,0,0,1,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,686,684,0,0,0,0,0,0,0,0,0,0,0,2,353,353,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,78,76,0,0,0,0,0,0,0,0,0,0,0,2,82,82,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0
95WW14,1578,1558,4,1,2,0,0,3,0,2,0,0,0,8,957,946,4,1,0,0,0,0,0,2,0,0,0,4,238,238,0,0,0,0,0,0,0,0,0,0,0,0,524,515,4,0,0,0,0,0,0,2,0,0,0,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,108,106,0,1,0,0,0,0,0,0,0,0,0,1,38,38,0,0,0,0,0,0,0,0,0,0,0,0,621,612,0,0,2,0,0,3,0,0,0,0,0,4,184,184,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,109,107,0,0,0,0,0,2,0,0,0,0,0,0,198,193,0,0,1,0,0,1,0,0,0,0,0,3,58,56,0,0,1,0,0,0,0,0,0,0,0,1
95WW15,2401,2331,21,0,11,0,3,3,5,0,0,6,0,21,1732,1682,16,0,10,0,0,0,4,0,0,6,0,14,398,388,2,0,2,0,0,0,0,0,0,1,0,5,1001,971,13,0,4,0,0,0,4,0,0,5,0,4,34,32,0,0,0,0,0,0,0,0,0,0,0,2,111,107,0,0,2,0,0,0,0,0,0,0,0,2,80,79,0,0,0,0,0,0,0,0,0,0,0,1,108,105,1,0,2,0,0,0,0,0,0,0,0,0,669,649,5,0,1,0,3,3,1,0,0,0,0,7,329,327,0,0,1,0,0,0,0,0,0,0,0,1,125,117,3,0,0,0,0,2,1,0,0,0,0,2,73,68,2,0,0,0,0,1,0,0,0,0,0,2,111,109,0,0,0,0,1,0,0,0,0,0,0,1,31,28,0,0,0,0,2,0,0,0,0,0,0,1
