GeographyCode,DC2248NI0001,DC2248NI0002,DC2248NI0003,DC2248NI0004,DC2248NI0005,DC2248NI0006,DC2248NI0007,DC2248NI0008,DC2248NI0009,DC2248NI0010,DC2248NI0011,DC2248NI0012,DC2248NI0013,DC2248NI0014,DC2248NI0015,DC2248NI0016,DC2248NI0017,DC2248NI0018,DC2248NI0019,DC2248NI0020,DC2248NI0021,DC2248NI0022,DC2248NI0023,DC2248NI0024,DC2248NI0025,DC2248NI0026,DC2248NI0027,DC2248NI0028,DC2248NI0029,DC2248NI0030,DC2248NI0031,DC2248NI0032,DC2248NI0033,DC2248NI0034,DC2248NI0035,DC2248NI0036,DC2248NI0037,DC2248NI0038,DC2248NI0039,DC2248NI0040,DC2248NI0041,DC2248NI0042,DC2248NI0043,DC2248NI0044,DC2248NI0045,DC2248NI0046,DC2248NI0047,DC2248NI0048,DC2248NI0049,DC2248NI0050,DC2248NI0051,DC2248NI0052,DC2248NI0053,DC2248NI0054,DC2248NI0055,DC2248NI0056,DC2248NI0057,DC2248NI0058,DC2248NI0059,DC2248NI0060,DC2248NI0061,DC2248NI0062,DC2248NI0063,DC2248NI0064,DC2248NI0065,DC2248NI0066,DC2248NI0067,DC2248NI0068,DC2248NI0069,DC2248NI0070,DC2248NI0071,DC2248NI0072,DC2248NI0073,DC2248NI0074,DC2248NI0075,DC2248NI0076,DC2248NI0077,DC2248NI0078,DC2248NI0079,DC2248NI0080
95SS19S2,1432,98,1176,23,135,1405,97,1165,13,130,1405,97,1165,13,130,0,0,0,0,0,15,0,4,9,2,3,0,0,1,2,7,0,4,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,6,1,3,1,0,1,0,0
95SS20W1,2605,399,1977,24,205,2571,394,1971,14,192,2571,394,1971,14,192,0,0,0,0,0,27,3,1,10,13,11,0,1,1,9,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,0,0,0,0
95SS21S1,2332,163,1943,23,203,2327,163,1941,20,203,2327,163,1941,20,203,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0
95SS21S2,2384,358,1875,11,140,2375,355,1871,9,140,2375,355,1871,9,140,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,1,2,0,0,0,0,0,0,0
95SS22S1,1603,288,996,21,298,1514,272,962,9,271,1514,272,962,9,271,0,0,0,0,0,26,2,5,4,15,21,2,2,2,15,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,3,0,0,36,8,17,1,10,2,0,2,0,0,18,7,6,1,4,16,1,9,0,6,16,6,5,3,2,11,0,7,4,0
95SS22S2,1687,619,943,18,107,1658,619,934,8,97,1658,619,934,8,97,0,0,0,0,0,4,0,2,0,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,6,10,6,1,0,0,0,1,16,0,6,10,0,5,0,0,0,5,2,0,0,0,2,1,0,1,0,0
95SS23S1,2158,223,1710,29,196,2131,221,1700,22,188,2131,221,1700,22,188,0,0,0,0,0,13,1,3,4,5,3,0,2,0,1,8,0,1,3,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,10,1,6,2,1,2,0,1,1,0
95SS23S2,1658,110,1418,14,116,1645,109,1415,11,110,1645,109,1415,11,110,0,0,0,0,0,9,0,0,3,6,1,0,0,0,1,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
95SS24S1,2822,548,2034,37,203,2779,530,2022,26,201,2778,530,2021,26,201,1,0,1,0,0,14,11,3,0,0,1,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,11,0,5,6,0,2,0,0,2,0,9,0,5,4,0,0,0,0,0,0,6,2,4,0,0,12,5,0,5,2
95SS24S2,2317,454,1649,17,197,2254,424,1631,12,187,2253,423,1631,12,187,1,1,0,0,0,36,21,4,4,7,7,0,1,0,6,25,19,3,3,0,2,1,0,1,0,0,0,0,0,0,2,1,0,0,1,9,4,5,0,0,0,0,0,0,0,8,4,4,0,0,1,0,1,0,0,13,5,5,0,3,5,0,4,1,0
95SS25W1,2589,701,1556,27,305,2547,681,1547,18,301,2540,675,1546,18,301,7,6,1,0,0,31,18,2,8,3,3,0,0,0,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,8,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,1,6,1,1,1,1,0,0,0
95SS26S1,1986,1855,99,1,31,1966,1841,96,1,28,1966,1841,96,1,28,0,0,0,0,0,9,5,2,0,2,4,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,1,0,0,0,0,0
95SS26S2,1795,1700,71,1,23,1785,1691,71,0,23,1777,1683,71,0,23,8,8,0,0,0,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,2,0,0,0
95SS27W1,2502,289,1951,52,210,2406,258,1913,35,200,2406,258,1913,35,200,0,0,0,0,0,66,30,17,14,5,2,0,1,0,1,53,30,14,5,4,9,0,1,8,0,0,0,0,0,0,2,0,1,1,0,7,0,7,0,0,3,0,3,0,0,4,0,4,0,0,0,0,0,0,0,16,0,8,3,5,7,1,6,0,0
95SS28W1,2594,1048,1318,17,211,2494,992,1291,7,204,2494,992,1291,7,204,0,0,0,0,0,89,52,23,8,6,10,2,2,0,6,54,37,13,4,0,0,0,0,0,0,0,0,0,0,0,25,13,8,4,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,4,2,1,1,0,4,1,2,0,1
95SS29S1,1261,1098,127,0,36,1246,1084,127,0,35,1246,1084,127,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,11,11,0,0,0,0,0,0,0,0
95SS29S2,1386,1278,80,3,25,1374,1275,75,3,21,1374,1275,75,3,21,0,0,0,0,0,4,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,1,0,2,3,1,2,0,0
95SS30S1,1095,222,727,4,142,1062,219,704,4,135,1062,219,704,4,135,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,16,0,0,4,0,4,0,0,11,1,10,0,0,3,1,2,0,0,9,1,2,0,6,5,0,5,0,0
95SS30S2,2283,469,1560,31,223,2229,459,1542,12,216,2229,459,1542,12,216,0,0,0,0,0,16,1,7,5,3,1,0,0,0,1,6,0,5,1,0,2,0,0,2,0,0,0,0,0,0,7,1,2,2,2,9,0,0,9,0,0,0,0,0,0,5,0,0,5,0,4,0,0,4,0,22,7,6,5,4,7,2,5,0,0
95TT01W1,2748,2097,589,10,52,2737,2092,587,10,48,2726,2085,583,10,48,11,7,4,0,0,4,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0
95TT02W1,2685,2214,441,0,30,2677,2209,440,0,28,2669,2205,436,0,28,8,4,4,0,0,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,1,0,0,0,0,0
95TT03S1,1586,739,790,15,42,1577,737,788,12,40,1577,737,788,12,40,0,0,0,0,0,6,1,0,3,2,1,0,0,0,1,3,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0
95TT03S2,1743,1040,657,9,37,1716,1027,654,5,30,1716,1027,654,5,30,0,0,0,0,0,18,8,1,4,5,5,3,1,0,1,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,2,0,0,0,2
95TT04W1,2984,2755,192,8,29,2955,2736,189,3,27,2954,2736,188,3,27,1,0,1,0,0,10,1,2,5,2,5,1,2,2,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,13,13,0,0,0,3,3,0,0,0
95TT05S1,1799,1212,514,27,46,1742,1186,510,4,42,1741,1185,510,4,42,1,1,0,0,0,42,15,2,22,3,4,1,1,0,2,23,4,0,18,1,0,0,0,0,0,0,0,0,0,0,15,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,2,1,1,1,1,0,0,0
95TT05S2,1280,850,401,1,28,1273,847,398,1,27,1273,847,398,1,27,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1
95TT06W1,2723,1861,813,4,45,2706,1850,812,3,41,2706,1850,812,3,41,0,0,0,0,0,4,0,0,1,3,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,10,9,0,0,1
95TT07W1,2747,1369,1295,15,68,2738,1369,1288,14,67,2738,1369,1288,14,67,0,0,0,0,0,6,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1
95TT08W1,2724,1293,1353,16,62,2703,1291,1350,14,48,2703,1291,1350,14,48,0,0,0,0,0,13,0,1,1,11,12,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,2,2,0,1,0,1
95TT09S1,1438,1354,76,2,6,1425,1343,75,1,6,1425,1343,75,1,6,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,2,0,1,0
95TT09S2,1479,1355,114,2,8,1473,1351,114,1,7,1473,1351,114,1,7,0,0,0,0,0,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0
95TT10W1,2852,2231,544,6,71,2838,2223,542,2,71,2837,2222,542,2,71,1,1,0,0,0,8,6,0,2,0,0,0,0,0,0,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,2,1,1,0
95TT11S1,1699,1462,224,5,8,1697,1461,223,5,8,1697,1461,223,5,8,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
95TT11S2,1592,1427,154,4,7,1586,1424,153,3,6,1586,1424,153,3,6,0,0,0,0,0,3,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
95TT12W1,2641,970,1603,22,46,2621,968,1597,18,38,2621,968,1597,18,38,0,0,0,0,0,10,0,1,3,6,6,0,0,0,6,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,5,0,2,1,2
95TT13S1,1520,753,678,17,72,1508,752,677,16,63,1508,752,677,16,63,0,0,0,0,0,10,1,1,1,7,7,1,1,0,5,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
95TT13S2,1398,828,499,12,59,1379,823,498,8,50,1379,823,498,8,50,0,0,0,0,0,9,1,0,2,6,8,1,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4,2,1,0,1,4,1,0,1,2
95TT14W1,2211,1207,889,27,88,2178,1200,886,13,79,2178,1200,886,13,79,0,0,0,0,0,23,2,0,12,9,10,2,0,0,8,13,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0
95TT15W1,2498,814,1596,9,79,2487,810,1592,7,78,2487,810,1592,7,78,0,0,0,0,0,9,4,4,0,1,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
95TT16W1,2691,1897,757,1,36,2681,1896,751,1,33,2681,1896,751,1,33,0,0,0,0,0,4,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
95UU06W1,1452,1186,209,7,50,1435,1184,201,1,49,1435,1184,201,1,49,0,0,0,0,0,13,1,7,5,0,2,0,2,0,0,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,1,0
95UU09W1,1690,1551,113,7,19,1672,1544,113,5,10,1672,1544,113,5,10,0,0,0,0,0,16,6,0,1,9,15,6,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
95UU14W1,1732,1316,359,8,49,1722,1313,359,1,49,1722,1313,359,1,49,0,0,0,0,0,8,1,0,7,0,0,0,0,0,0,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
95UU99C1,2045,650,1275,3,117,2019,634,1268,3,114,2019,634,1268,3,114,0,0,0,0,0,9,4,2,0,3,1,0,0,0,1,8,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,13,11,2,0,0,2,0,2,0,0
95UU99C2,1781,93,1622,8,58,1771,93,1615,7,56,1771,93,1615,7,56,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,5,0,3,0,2
95UU99C3,1872,1470,344,14,44,1849,1456,343,8,42,1849,1456,343,8,42,0,0,0,0,0,20,13,0,5,2,7,0,0,5,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
95UU99C4,1806,160,1558,17,71,1799,158,1557,14,70,1799,158,1557,14,70,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,1,1,0,0,1,0
95UU99C5,2421,2249,138,7,27,2413,2245,137,6,25,2413,2245,137,6,25,0,0,0,0,0,3,2,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,1,0,1,0,0,0,1
95UU99C6,2251,1480,692,7,72,2235,1471,689,3,72,2235,1471,689,3,72,0,0,0,0,0,8,4,2,2,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,2,0,1,1,0,0,0
95VV01S1,1656,887,715,10,44,1647,883,710,10,44,1647,883,710,10,44,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0
95VV01S2,1555,495,977,12,71,1548,493,976,8,71,1548,493,976,8,71,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
95VV02W1,2192,1969,125,34,64,2130,1946,123,5,56,2123,1939,123,5,56,7,7,0,0,0,53,17,0,28,8,7,1,0,0,6,42,12,0,28,2,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,6,4,2,0,0,1,1,0,0,0
95VV03W1,2579,1705,792,11,71,2559,1695,791,3,70,2550,1686,791,3,70,9,9,0,0,0,15,9,1,5,0,0,0,0,0,0,1,0,1,0,0,3,0,0,3,0,0,0,0,0,0,11,9,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,0,3,0
95VV04W1,3138,1415,1616,16,91,3119,1403,1610,16,90,3118,1402,1610,16,90,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,4,0,3,0,1
95VV05S1,1964,1780,147,5,32,1952,1777,143,3,29,1950,1775,143,3,29,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3,1,2,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,6,1,2,1,2,1,1,0,0,0
95VV05S2,2542,2365,131,10,36,2525,2357,131,4,33,2524,2356,131,4,33,1,1,0,0,0,12,6,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,3
95VV06W1,3482,3325,111,6,40,3465,3315,106,5,39,3465,3315,106,5,39,0,0,0,0,0,4,3,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,7,4,3,0,0,3,2,0,1,0
95VV07S1,2052,1773,204,7,68,2036,1769,200,3,64,2029,1768,194,3,64,7,1,6,0,0,8,0,1,4,3,4,0,1,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,4,2,1,0,1,1,1,0,0,0
95VV07S2,2341,2068,236,4,33,2326,2056,235,3,32,2319,2054,230,3,32,7,2,5,0,0,7,6,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,4,3,0,1,0
95VV08W1,3088,2886,172,1,29,3078,2882,168,0,28,3066,2870,168,0,28,12,12,0,0,0,5,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0
95VV09W1,2665,2543,97,1,24,2663,2542,97,1,23,2654,2533,97,1,23,9,9,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
95VV10S1,1580,1488,50,7,35,1569,1481,50,4,34,1546,1458,50,4,34,23,23,0,0,0,4,0,0,3,1,1,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0
95VV10S2,1575,1437,78,20,40,1535,1428,77,1,29,1530,1424,76,1,29,5,4,1,0,0,31,2,0,18,11,14,1,0,2,11,10,0,0,10,0,6,1,0,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,4,0,1,0,3,3,0,0,0
95VV11S1,2046,1865,150,2,29,2037,1862,145,1,29,2036,1861,145,1,29,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,1,5,0,0
95VV11S2,2412,2034,317,21,40,2371,2027,313,4,27,2371,2027,313,4,27,0,0,0,0,0,32,3,0,16,13,17,3,0,1,13,10,0,0,10,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,6,1,4,1,0
95VV12S1,1652,1513,97,9,33,1638,1508,94,5,31,1627,1499,93,5,30,11,9,1,0,1,9,4,0,4,1,4,3,0,0,1,1,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1,0,0,0,0,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV12S2,1543,1352,159,3,29,1540,1350,158,3,29,1528,1338,158,3,29,12,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
95VV13S1,2057,1178,834,14,31,2042,1173,832,7,30,2040,1172,831,7,30,2,1,1,0,0,11,2,1,7,1,9,1,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0
95VV13S2,1416,1070,330,1,15,1413,1069,328,1,15,1413,1069,328,1,15,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95VV14S1,1966,1782,122,9,53,1930,1766,116,4,44,1921,1758,115,4,44,9,8,1,0,0,12,1,0,4,7,8,1,0,0,7,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,3,6,1,0,1,1,0,0,0,5,2,2,1,0,4,0,4,0,0,6,4,0,0,2,8,8,0,0,0
95VV14S2,1386,1299,40,14,33,1370,1293,40,4,33,1369,1292,40,4,33,1,1,0,0,0,15,5,0,10,0,2,2,0,0,0,6,2,0,4,0,6,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
95VV15S1,1419,1256,108,4,51,1396,1249,105,3,39,1392,1249,101,3,39,4,0,4,0,0,16,5,0,1,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,3,1,2,0,0
95VV15S2,1679,1471,165,18,25,1639,1447,165,2,25,1639,1447,165,2,25,0,0,0,0,0,34,18,0,16,0,0,0,0,0,0,27,12,0,15,0,1,0,0,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0
95VV16W1,3110,2955,124,4,27,3091,2942,123,2,24,3090,2942,122,2,24,1,0,1,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6,5,0,1,0,8,6,0,0,2
95VV17S1,2205,2084,87,1,33,2184,2064,87,0,33,2170,2050,87,0,33,14,14,0,0,0,8,7,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,1,0,1,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,11,0,0,0,1,1,0,0,0
95VV17S2,2151,2037,87,8,19,2133,2026,87,3,17,2124,2017,87,3,17,9,9,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,3,2,0,0,1,1,0,0,1,0,10,7,0,2,1,2,2,0,0,0
