GeographyCode,DC2612NI0001,DC2612NI0002,DC2612NI0003,DC2612NI0004,DC2612NI0005,DC2612NI0006,DC2612NI0007,DC2612NI0008,DC2612NI0009,DC2612NI0010,DC2612NI0011,DC2612NI0012,DC2612NI0013,DC2612NI0014,DC2612NI0015,DC2612NI0016,DC2612NI0017,DC2612NI0018,DC2612NI0019,DC2612NI0020,DC2612NI0021,DC2612NI0022,DC2612NI0023,DC2612NI0024,DC2612NI0025,DC2612NI0026,DC2612NI0027,DC2612NI0028,DC2612NI0029,DC2612NI0030,DC2612NI0031,DC2612NI0032,DC2612NI0033,DC2612NI0034,DC2612NI0035,DC2612NI0036,DC2612NI0037,DC2612NI0038,DC2612NI0039,DC2612NI0040,DC2612NI0041,DC2612NI0042,DC2612NI0043,DC2612NI0044,DC2612NI0045,DC2612NI0046,DC2612NI0047,DC2612NI0048,DC2612NI0049,DC2612NI0050,DC2612NI0051,DC2612NI0052,DC2612NI0053,DC2612NI0054,DC2612NI0055,DC2612NI0056,DC2612NI0057,DC2612NI0058,DC2612NI0059,DC2612NI0060,DC2612NI0061,DC2612NI0062,DC2612NI0063,DC2612NI0064,DC2612NI0065,DC2612NI0066,DC2612NI0067,DC2612NI0068,DC2612NI0069,DC2612NI0070,DC2612NI0071,DC2612NI0072,DC2612NI0073,DC2612NI0074,DC2612NI0075,DC2612NI0076,DC2612NI0077,DC2612NI0078,DC2612NI0079,DC2612NI0080,DC2612NI0081,DC2612NI0082,DC2612NI0083,DC2612NI0084,DC2612NI0085,DC2612NI0086,DC2612NI0087,DC2612NI0088,DC2612NI0089,DC2612NI0090,DC2612NI0091,DC2612NI0092,DC2612NI0093,DC2612NI0094,DC2612NI0095,DC2612NI0096,DC2612NI0097,DC2612NI0098,DC2612NI0099,DC2612NI0100,DC2612NI0101,DC2612NI0102,DC2612NI0103,DC2612NI0104,DC2612NI0105,DC2612NI0106,DC2612NI0107,DC2612NI0108,DC2612NI0109,DC2612NI0110,DC2612NI0111,DC2612NI0112,DC2612NI0113,DC2612NI0114,DC2612NI0115,DC2612NI0116,DC2612NI0117,DC2612NI0118,DC2612NI0119,DC2612NI0120,DC2612NI0121,DC2612NI0122,DC2612NI0123,DC2612NI0124,DC2612NI0125,DC2612NI0126,DC2612NI0127,DC2612NI0128,DC2612NI0129,DC2612NI0130,DC2612NI0131,DC2612NI0132,DC2612NI0133,DC2612NI0134,DC2612NI0135,DC2612NI0136,DC2612NI0137,DC2612NI0138,DC2612NI0139,DC2612NI0140,DC2612NI0141,DC2612NI0142,DC2612NI0143,DC2612NI0144,DC2612NI0145,DC2612NI0146,DC2612NI0147,DC2612NI0148,DC2612NI0149,DC2612NI0150,DC2612NI0151,DC2612NI0152,DC2612NI0153,DC2612NI0154,DC2612NI0155,DC2612NI0156,DC2612NI0157,DC2612NI0158,DC2612NI0159,DC2612NI0160,DC2612NI0161,DC2612NI0162,DC2612NI0163,DC2612NI0164,DC2612NI0165,DC2612NI0166,DC2612NI0167,DC2612NI0168,DC2612NI0169,DC2612NI0170,DC2612NI0171,DC2612NI0172,DC2612NI0173,DC2612NI0174,DC2612NI0175,DC2612NI0176,DC2612NI0177,DC2612NI0178,DC2612NI0179,DC2612NI0180,DC2612NI0181,DC2612NI0182,DC2612NI0183,DC2612NI0184,DC2612NI0185,DC2612NI0186,DC2612NI0187,DC2612NI0188,DC2612NI0189,DC2612NI0190,DC2612NI0191,DC2612NI0192,DC2612NI0193,DC2612NI0194,DC2612NI0195,DC2612NI0196
95SS29S1,881,866,0,0,12,0,0,0,0,0,0,0,0,3,467,462,0,0,3,0,0,0,0,0,0,0,0,2,121,119,0,0,1,0,0,0,0,0,0,0,0,1,204,202,0,0,1,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,41,40,0,0,1,0,0,0,0,0,0,0,0,0,414,404,0,0,9,0,0,0,0,0,0,0,0,1,98,94,0,0,4,0,0,0,0,0,0,0,0,0,76,73,0,0,3,0,0,0,0,0,0,0,0,0,69,68,0,0,0,0,0,0,0,0,0,0,0,1,137,136,0,0,1,0,0,0,0,0,0,0,0,0,34,33,0,0,1,0,0,0,0,0,0,0,0,0
95SS29S2,956,944,0,2,8,0,0,0,0,0,0,0,0,2,478,469,0,2,6,0,0,0,0,0,0,0,0,1,119,117,0,0,2,0,0,0,0,0,0,0,0,0,206,202,0,2,1,0,0,0,0,0,0,0,0,1,11,9,0,0,2,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0,1,0,0,0,0,0,0,0,0,0,478,475,0,0,2,0,0,0,0,0,0,0,0,1,139,139,0,0,0,0,0,0,0,0,0,0,0,0,70,69,0,0,1,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,154,153,0,0,1,0,0,0,0,0,0,0,0,0,45,44,0,0,0,0,0,0,0,0,0,0,0,1
95SS30S1,909,894,4,0,0,0,0,0,0,0,0,0,2,9,716,702,4,0,0,0,0,0,0,0,0,0,2,8,78,77,0,0,0,0,0,0,0,0,0,0,0,1,559,547,4,0,0,0,0,0,0,0,0,0,1,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,1,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,193,192,0,0,0,0,0,0,0,0,0,0,0,1,105,105,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,1
95SS30S2,1610,1578,5,3,0,7,0,0,3,0,2,0,3,9,1067,1043,5,3,0,6,0,0,1,0,1,0,3,5,237,232,2,0,0,0,0,0,0,0,0,0,1,2,605,593,3,3,0,2,0,0,1,0,1,0,1,1,37,36,0,0,0,1,0,0,0,0,0,0,0,0,93,91,0,0,0,2,0,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,0,1,2,65,64,0,0,0,1,0,0,0,0,0,0,0,0,543,535,0,0,0,1,0,0,2,0,1,0,0,4,352,351,0,0,0,0,0,0,0,0,0,0,0,1,79,79,0,0,0,0,0,0,0,0,0,0,0,0,60,58,0,0,0,1,0,0,0,0,1,0,0,0,29,28,0,0,0,0,0,0,0,0,0,0,0,1,23,19,0,0,0,0,0,0,2,0,0,0,0,2
95TT01W1,1920,1896,7,2,6,1,0,1,0,0,0,0,0,7,1363,1345,7,2,5,1,0,0,0,0,0,0,0,3,246,244,0,1,1,0,0,0,0,0,0,0,0,0,681,667,7,1,4,0,0,0,0,0,0,0,0,2,56,56,0,0,0,0,0,0,0,0,0,0,0,0,237,236,0,0,0,0,0,0,0,0,0,0,0,1,76,75,0,0,0,1,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,557,551,0,0,1,0,0,1,0,0,0,0,0,4,191,191,0,0,0,0,0,0,0,0,0,0,0,0,153,151,0,0,0,0,0,0,0,0,0,0,0,2,78,77,0,0,0,0,0,1,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,59,56,0,0,1,0,0,0,0,0,0,0,0,2
95TT02W1,1876,1852,3,3,6,0,6,1,0,0,2,0,0,3,1245,1223,3,3,5,0,6,1,0,0,2,0,0,2,221,221,0,0,0,0,0,0,0,0,0,0,0,0,644,628,3,3,3,0,3,0,0,0,2,0,0,2,37,37,0,0,0,0,0,0,0,0,0,0,0,0,215,211,0,0,2,0,2,0,0,0,0,0,0,0,78,76,0,0,0,0,1,1,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,631,629,0,0,1,0,0,0,0,0,0,0,0,1,182,182,0,0,0,0,0,0,0,0,0,0,0,0,159,158,0,0,0,0,0,0,0,0,0,0,0,1,110,110,0,0,0,0,0,0,0,0,0,0,0,0,114,113,0,0,1,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0
95TT03S1,1129,1102,7,4,0,0,7,0,0,1,1,0,0,7,752,729,7,4,0,0,6,0,0,1,1,0,0,4,132,126,1,2,0,0,2,0,0,0,0,0,0,1,462,448,6,1,0,0,3,0,0,0,1,0,0,3,22,22,0,0,0,0,0,0,0,0,0,0,0,0,57,56,0,0,0,0,1,0,0,0,0,0,0,0,51,50,0,0,0,0,0,0,0,1,0,0,0,0,28,27,0,1,0,0,0,0,0,0,0,0,0,0,377,373,0,0,0,0,1,0,0,0,0,0,0,3,120,117,0,0,0,0,0,0,0,0,0,0,0,3,70,69,0,0,0,0,1,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0
95TT03S2,1218,1187,4,4,11,2,0,0,2,0,1,0,0,7,862,839,2,2,9,2,0,0,2,0,1,0,0,5,143,138,0,0,1,2,0,0,0,0,1,0,0,1,465,453,1,2,5,0,0,0,2,0,0,0,0,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,3,0,0,0,0,0,0,0,0,0,58,56,1,0,0,0,0,0,0,0,0,0,0,1,36,35,0,0,0,0,0,0,0,0,0,0,0,1,356,348,2,2,2,0,0,0,0,0,0,0,0,2,120,118,0,0,2,0,0,0,0,0,0,0,0,0,73,72,0,0,0,0,0,0,0,0,0,0,0,1,52,50,0,1,0,0,0,0,0,0,0,0,0,1,76,76,0,0,0,0,0,0,0,0,0,0,0,0,35,32,2,1,0,0,0,0,0,0,0,0,0,0
95TT04W1,2059,1993,29,12,9,2,2,0,0,8,2,0,0,2,1368,1318,22,10,7,2,2,0,0,5,1,0,0,1,229,220,4,1,1,2,0,0,0,0,1,0,0,0,729,699,13,7,5,0,2,0,0,3,0,0,0,0,39,37,1,0,0,0,0,0,0,0,0,0,0,1,230,229,1,0,0,0,0,0,0,0,0,0,0,0,93,86,3,1,1,0,0,0,0,2,0,0,0,0,48,47,0,1,0,0,0,0,0,0,0,0,0,0,691,675,7,2,2,0,0,0,0,3,1,0,0,1,193,193,0,0,0,0,0,0,0,0,0,0,0,0,146,143,1,1,0,0,0,0,0,1,0,0,0,0,114,107,4,0,1,0,0,0,0,1,1,0,0,0,158,154,0,1,1,0,0,0,0,1,0,0,0,1,80,78,2,0,0,0,0,0,0,0,0,0,0,0
95TT05S1,1282,1178,33,34,2,1,5,2,4,5,5,0,0,13,897,805,31,31,0,1,5,2,4,5,4,0,0,9,154,141,5,3,0,0,1,0,1,0,1,0,0,2,500,434,23,25,0,1,2,1,3,5,1,0,0,5,27,26,0,0,0,0,0,0,0,0,0,0,0,1,121,117,0,1,0,0,1,1,0,0,0,0,0,1,52,46,1,2,0,0,1,0,0,0,2,0,0,0,43,41,2,0,0,0,0,0,0,0,0,0,0,0,385,373,2,3,2,0,0,0,0,0,1,0,0,4,138,136,0,0,1,0,0,0,0,0,0,0,0,1,101,98,1,0,0,0,0,0,0,0,1,0,0,1,57,53,0,3,0,0,0,0,0,0,0,0,0,1,60,57,1,0,1,0,0,0,0,0,0,0,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
95TT05S2,938,842,49,21,1,0,8,0,0,6,4,0,0,7,557,475,41,17,0,0,8,0,0,5,4,0,0,7,129,115,4,4,0,0,1,0,0,0,2,0,0,3,267,211,32,9,0,0,7,0,0,3,2,0,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,43,41,0,1,0,0,0,0,0,0,0,0,0,1,76,67,4,3,0,0,0,0,0,2,0,0,0,0,34,33,1,0,0,0,0,0,0,0,0,0,0,0,381,367,8,4,1,0,0,0,0,1,0,0,0,0,102,101,0,1,0,0,0,0,0,0,0,0,0,0,67,66,0,1,0,0,0,0,0,0,0,0,0,0,68,62,4,2,0,0,0,0,0,0,0,0,0,0,106,105,0,0,1,0,0,0,0,0,0,0,0,0,38,33,4,0,0,0,0,0,0,1,0,0,0,0
95TT06W1,1917,1893,7,4,9,0,2,0,0,0,2,0,0,0,1300,1277,6,4,9,0,2,0,0,0,2,0,0,0,179,178,0,0,1,0,0,0,0,0,0,0,0,0,724,706,6,4,4,0,2,0,0,0,2,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,221,218,0,0,3,0,0,0,0,0,0,0,0,0,72,71,0,0,1,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,617,616,1,0,0,0,0,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,79,78,1,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0
95TT07W1,1959,1936,8,3,2,0,3,0,2,0,0,0,0,5,1400,1382,6,2,2,0,3,0,2,0,0,0,0,3,253,249,2,1,0,0,0,0,0,0,0,0,0,1,726,715,3,1,2,0,2,0,2,0,0,0,0,1,55,54,0,0,0,0,0,0,0,0,0,0,0,1,229,228,0,0,0,0,1,0,0,0,0,0,0,0,70,69,1,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,559,554,2,1,0,0,0,0,0,0,0,0,0,2,200,198,0,0,0,0,0,0,0,0,0,0,0,2,151,149,1,1,0,0,0,0,0,0,0,0,0,0,70,69,1,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
95TT08W1,1981,1967,0,0,4,0,0,0,0,0,0,0,0,10,1398,1386,0,0,3,0,0,0,0,0,0,0,0,9,264,262,0,0,0,0,0,0,0,0,0,0,0,2,686,683,0,0,2,0,0,0,0,0,0,0,0,1,56,56,0,0,0,0,0,0,0,0,0,0,0,0,264,258,0,0,1,0,0,0,0,0,0,0,0,5,62,61,0,0,0,0,0,0,0,0,0,0,0,1,66,66,0,0,0,0,0,0,0,0,0,0,0,0,583,581,0,0,1,0,0,0,0,0,0,0,0,1,173,173,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,101,99,0,0,1,0,0,0,0,0,0,0,0,1,112,112,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0
95TT09S1,1039,1022,0,0,12,0,3,0,2,0,0,0,0,0,710,698,0,0,7,0,3,0,2,0,0,0,0,0,128,127,0,0,1,0,0,0,0,0,0,0,0,0,358,352,0,0,3,0,1,0,2,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,136,134,0,0,2,0,0,0,0,0,0,0,0,0,45,42,0,0,1,0,2,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,329,324,0,0,5,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,76,74,0,0,2,0,0,0,0,0,0,0,0,0,59,58,0,0,1,0,0,0,0,0,0,0,0,0,52,51,0,0,1,0,0,0,0,0,0,0,0,0,32,31,0,0,1,0,0,0,0,0,0,0,0,0
95TT09S2,1042,1030,3,0,7,0,0,1,0,0,0,0,0,1,725,715,3,0,6,0,0,1,0,0,0,0,0,0,129,126,1,0,1,0,0,1,0,0,0,0,0,0,391,387,2,0,2,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0,0,3,0,0,0,0,0,0,0,0,0,317,315,0,0,1,0,0,0,0,0,0,0,0,1,103,102,0,0,1,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,0,0,0,0,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0
95TT10W1,2104,1963,68,18,7,0,24,0,0,8,0,1,3,12,1336,1210,63,16,5,0,23,0,0,6,0,1,3,9,228,205,8,8,1,0,3,0,0,0,0,0,1,2,734,656,45,6,1,0,16,0,0,4,0,0,1,5,35,34,0,0,0,0,0,0,0,0,0,0,0,1,145,141,1,0,1,0,2,0,0,0,0,0,0,0,141,124,9,1,1,0,2,0,0,1,0,1,1,1,53,50,0,1,1,0,0,0,0,1,0,0,0,0,768,753,5,2,2,0,1,0,0,2,0,0,0,3,227,227,0,0,0,0,0,0,0,0,0,0,0,0,146,141,2,1,2,0,0,0,0,0,0,0,0,0,115,111,2,1,0,0,0,0,0,0,0,0,0,1,183,182,0,0,0,0,0,0,0,0,0,0,0,1,97,92,1,0,0,0,1,0,0,2,0,0,0,1
95TT11S1,1149,1115,10,2,19,1,1,0,0,0,0,0,1,0,772,745,10,1,13,1,1,0,0,0,0,0,1,0,133,129,2,0,2,0,0,0,0,0,0,0,0,0,397,378,7,1,9,0,1,0,0,0,0,0,1,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,0,0,38,37,0,0,0,1,0,0,0,0,0,0,0,0,31,28,1,0,2,0,0,0,0,0,0,0,0,0,377,370,0,1,6,0,0,0,0,0,0,0,0,0,128,127,0,0,1,0,0,0,0,0,0,0,0,0,96,92,0,0,4,0,0,0,0,0,0,0,0,0,50,48,0,1,1,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
95TT11S2,1097,1079,6,3,3,0,0,0,0,1,0,0,0,5,746,731,6,3,3,0,0,0,0,1,0,0,0,2,127,124,1,0,0,0,0,0,0,0,0,0,0,2,380,370,5,2,3,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,1,0,0,0,0,0,1,0,0,0,0,351,348,0,0,0,0,0,0,0,0,0,0,0,3,105,105,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,72,71,0,0,0,0,0,0,0,0,0,0,0,1,57,55,0,0,0,0,0,0,0,0,0,0,0,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0
95TT12W1,1824,1794,5,1,1,1,5,1,0,4,0,0,0,12,1233,1209,4,0,0,1,5,1,0,3,0,0,0,10,240,237,0,0,0,1,1,1,0,0,0,0,0,0,664,648,4,0,0,0,4,0,0,1,0,0,0,7,33,32,0,0,0,0,0,0,0,0,0,0,0,1,198,196,0,0,0,0,0,0,0,0,0,0,0,2,59,58,0,0,0,0,0,0,0,1,0,0,0,0,39,38,0,0,0,0,0,0,0,1,0,0,0,0,591,585,1,1,1,0,0,0,0,1,0,0,0,2,209,208,0,0,0,0,0,0,0,0,0,0,0,1,120,119,0,0,1,0,0,0,0,0,0,0,0,0,82,79,1,1,0,0,0,0,0,1,0,0,0,0,110,109,0,0,0,0,0,0,0,0,0,0,0,1,70,70,0,0,0,0,0,0,0,0,0,0,0,0
95TT13S1,1142,1112,2,12,1,1,0,0,0,3,5,0,0,6,794,776,1,10,0,1,0,0,0,2,0,0,0,4,157,154,0,2,0,0,0,0,0,0,0,0,0,1,451,439,1,6,0,1,0,0,0,2,0,0,0,2,10,9,0,1,0,0,0,0,0,0,0,0,0,0,86,85,0,1,0,0,0,0,0,0,0,0,0,0,54,53,0,0,0,0,0,0,0,0,0,0,0,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0,348,336,1,2,1,0,0,0,0,1,5,0,0,2,113,110,0,0,1,0,0,0,0,0,0,0,0,2,80,79,0,1,0,0,0,0,0,0,0,0,0,0,42,40,1,0,0,0,0,0,0,1,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0,1,0,0,0,0,0,0,5,0,0,0
95TT13S2,1000,904,48,13,4,3,7,0,0,6,6,0,0,9,618,539,42,13,1,2,7,0,0,5,3,0,0,6,130,113,10,2,1,0,1,0,0,2,1,0,0,0,344,291,28,10,0,2,5,0,0,2,2,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,32,30,0,1,0,0,0,0,0,0,0,0,0,1,77,72,3,0,0,0,0,0,0,1,0,0,0,1,32,30,1,0,0,0,1,0,0,0,0,0,0,0,382,365,6,0,3,1,0,0,0,1,3,0,0,3,113,112,0,0,0,0,0,0,0,0,0,0,0,1,68,61,3,0,2,0,0,0,0,0,1,0,0,1,59,54,2,0,0,1,0,0,0,1,1,0,0,0,102,100,0,0,1,0,0,0,0,0,0,0,0,1,40,38,1,0,0,0,0,0,0,0,1,0,0,0
95TT14W1,1627,1523,50,25,4,0,1,0,0,4,5,0,4,11,1053,972,41,19,1,0,1,0,0,4,4,0,3,8,216,202,7,4,0,0,1,0,0,0,1,0,0,1,595,546,28,10,1,0,0,0,0,3,1,0,2,4,19,17,1,0,0,0,0,0,0,0,0,0,0,1,92,85,1,4,0,0,0,0,0,0,0,0,1,1,74,68,4,1,0,0,0,0,0,0,0,0,0,1,57,54,0,0,0,0,0,0,0,1,2,0,0,0,574,551,9,6,3,0,0,0,0,0,1,0,1,3,223,221,1,0,1,0,0,0,0,0,0,0,0,0,95,94,0,0,0,0,0,0,0,0,1,0,0,0,77,67,4,2,2,0,0,0,0,0,0,0,1,1,125,123,1,0,0,0,0,0,0,0,0,0,0,1,54,46,3,4,0,0,0,0,0,0,0,0,0,1
95TT15W1,1695,1682,4,1,3,0,0,0,2,0,0,0,0,3,1104,1092,3,1,3,0,0,0,2,0,0,0,0,3,185,183,1,0,1,0,0,0,0,0,0,0,0,0,583,578,2,1,1,0,0,0,0,0,0,0,0,1,34,34,0,0,0,0,0,0,0,0,0,0,0,0,189,188,0,0,1,0,0,0,0,0,0,0,0,0,71,70,0,0,0,0,0,0,0,0,0,0,0,1,42,39,0,0,0,0,0,0,2,0,0,0,0,1,591,590,1,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,99,98,1,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0
95TT16W1,1961,1926,23,1,2,0,0,2,0,1,1,0,0,5,1272,1245,18,1,1,0,0,2,0,1,1,0,0,3,211,210,0,0,0,0,0,0,0,0,0,0,0,1,654,631,18,1,0,0,0,0,0,1,1,0,0,2,38,37,0,0,0,0,0,1,0,0,0,0,0,0,231,229,0,0,1,0,0,1,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,689,681,5,0,1,0,0,0,0,0,0,0,0,2,233,233,0,0,0,0,0,0,0,0,0,0,0,0,174,171,2,0,0,0,0,0,0,0,0,0,0,1,105,102,2,0,1,0,0,0,0,0,0,0,0,0,111,110,1,0,0,0,0,0,0,0,0,0,0,0,66,65,0,0,0,0,0,0,0,0,0,0,0,1
95UU06W1,1094,1066,8,1,8,0,0,2,0,0,0,4,0,5,672,658,8,1,0,0,0,0,0,0,0,2,0,3,137,134,3,0,0,0,0,0,0,0,0,0,0,0,339,331,3,1,0,0,0,0,0,0,0,2,0,2,27,25,2,0,0,0,0,0,0,0,0,0,0,0,84,83,0,0,0,0,0,0,0,0,0,0,0,1,61,61,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,422,408,0,0,8,0,0,2,0,0,0,2,0,2,190,186,0,0,1,0,0,2,0,0,0,1,0,0,99,94,0,0,4,0,0,0,0,0,0,0,0,1,47,44,0,0,2,0,0,0,0,0,0,0,0,1,63,62,0,0,1,0,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0,0,0,0,0,1,0,0
95UU09W1,1191,1177,0,0,2,1,0,7,0,0,0,0,0,4,783,774,0,0,1,1,0,6,0,0,0,0,0,1,155,155,0,0,0,0,0,0,0,0,0,0,0,0,358,354,0,0,0,0,0,3,0,0,0,0,0,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,137,132,0,0,1,1,0,3,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,408,403,0,0,1,0,0,1,0,0,0,0,0,3,161,160,0,0,1,0,0,0,0,0,0,0,0,0,91,90,0,0,0,0,0,0,0,0,0,0,0,1,53,51,0,0,0,0,0,1,0,0,0,0,0,1,72,71,0,0,0,0,0,0,0,0,0,0,0,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0
95UU14W1,1285,1277,4,0,2,0,0,0,0,0,0,1,0,1,761,754,4,0,2,0,0,0,0,0,0,1,0,0,160,158,1,0,1,0,0,0,0,0,0,0,0,0,354,352,1,0,0,0,0,0,0,0,0,1,0,0,25,24,0,0,1,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,116,114,2,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,524,523,0,0,0,0,0,0,0,0,0,0,0,1,192,192,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,0,0,0,0,0,0,0,0,0,1
95UU99C1,1505,1499,0,0,0,0,0,1,0,0,0,3,0,2,959,954,0,0,0,0,0,1,0,0,0,3,0,1,186,186,0,0,0,0,0,0,0,0,0,0,0,0,422,418,0,0,0,0,0,1,0,0,0,2,0,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0,188,187,0,0,0,0,0,0,0,0,0,1,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,546,545,0,0,0,0,0,0,0,0,0,0,0,1,191,191,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,82,81,0,0,0,0,0,0,0,0,0,0,0,1,125,125,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0
95UU99C2,1270,1263,2,0,0,0,0,0,0,0,0,0,0,5,769,765,1,0,0,0,0,0,0,0,0,0,0,3,166,166,0,0,0,0,0,0,0,0,0,0,0,0,354,352,1,0,0,0,0,0,0,0,0,0,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0,97,96,0,0,0,0,0,0,0,0,0,0,0,1,104,103,0,0,0,0,0,0,0,0,0,0,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,501,498,1,0,0,0,0,0,0,0,0,0,0,2,235,234,0,0,0,0,0,0,0,0,0,0,0,1,49,49,0,0,0,0,0,0,0,0,0,0,0,0,61,60,1,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,57,56,0,0,0,0,0,0,0,0,0,0,0,1
