GeographyCode,DC4410NI0001,DC4410NI0002,DC4410NI0003,DC4410NI0004,DC4410NI0005,DC4410NI0006,DC4410NI0007,DC4410NI0008,DC4410NI0009,DC4410NI0010,DC4410NI0011,DC4410NI0012,DC4410NI0013,DC4410NI0014,DC4410NI0015,DC4410NI0016,DC4410NI0017,DC4410NI0018,DC4410NI0019,DC4410NI0020,DC4410NI0021,DC4410NI0022,DC4410NI0023,DC4410NI0024,DC4410NI0025,DC4410NI0026,DC4410NI0027,DC4410NI0028,DC4410NI0029,DC4410NI0030,DC4410NI0031,DC4410NI0032,DC4410NI0033,DC4410NI0034,DC4410NI0035,DC4410NI0036,DC4410NI0037,DC4410NI0038,DC4410NI0039,DC4410NI0040,DC4410NI0041,DC4410NI0042,DC4410NI0043,DC4410NI0044,DC4410NI0045,DC4410NI0046,DC4410NI0047,DC4410NI0048,DC4410NI0049,DC4410NI0050,DC4410NI0051,DC4410NI0052,DC4410NI0053,DC4410NI0054,DC4410NI0055,DC4410NI0056,DC4410NI0057,DC4410NI0058,DC4410NI0059,DC4410NI0060,DC4410NI0061,DC4410NI0062,DC4410NI0063,DC4410NI0064,DC4410NI0065,DC4410NI0066,DC4410NI0067,DC4410NI0068,DC4410NI0069,DC4410NI0070,DC4410NI0071,DC4410NI0072,DC4410NI0073,DC4410NI0074,DC4410NI0075,DC4410NI0076,DC4410NI0077,DC4410NI0078,DC4410NI0079,DC4410NI0080,DC4410NI0081,DC4410NI0082,DC4410NI0083,DC4410NI0084,DC4410NI0085,DC4410NI0086,DC4410NI0087,DC4410NI0088,DC4410NI0089,DC4410NI0090,DC4410NI0091,DC4410NI0092,DC4410NI0093,DC4410NI0094,DC4410NI0095,DC4410NI0096,DC4410NI0097,DC4410NI0098,DC4410NI0099,DC4410NI0100,DC4410NI0101,DC4410NI0102,DC4410NI0103,DC4410NI0104,DC4410NI0105,DC4410NI0106,DC4410NI0107,DC4410NI0108,DC4410NI0109,DC4410NI0110,DC4410NI0111,DC4410NI0112,DC4410NI0113,DC4410NI0114,DC4410NI0115,DC4410NI0116,DC4410NI0117,DC4410NI0118,DC4410NI0119,DC4410NI0120,DC4410NI0121,DC4410NI0122,DC4410NI0123,DC4410NI0124,DC4410NI0125,DC4410NI0126,DC4410NI0127,DC4410NI0128,DC4410NI0129,DC4410NI0130,DC4410NI0131,DC4410NI0132,DC4410NI0133,DC4410NI0134,DC4410NI0135,DC4410NI0136,DC4410NI0137,DC4410NI0138,DC4410NI0139,DC4410NI0140,DC4410NI0141,DC4410NI0142,DC4410NI0143,DC4410NI0144,DC4410NI0145,DC4410NI0146,DC4410NI0147,DC4410NI0148,DC4410NI0149,DC4410NI0150,DC4410NI0151,DC4410NI0152,DC4410NI0153,DC4410NI0154,DC4410NI0155,DC4410NI0156,DC4410NI0157,DC4410NI0158,DC4410NI0159,DC4410NI0160,DC4410NI0161,DC4410NI0162,DC4410NI0163,DC4410NI0164,DC4410NI0165,DC4410NI0166,DC4410NI0167,DC4410NI0168,DC4410NI0169,DC4410NI0170,DC4410NI0171,DC4410NI0172,DC4410NI0173,DC4410NI0174,DC4410NI0175,DC4410NI0176,DC4410NI0177,DC4410NI0178,DC4410NI0179,DC4410NI0180
95SS09S2,620,0,144,318,105,53,53,0,43,5,4,1,179,0,87,77,12,3,261,0,11,202,36,12,95,0,3,26,44,22,32,0,0,8,9,15,526,0,94,291,94,47,23,0,18,3,2,0,130,0,64,60,5,1,252,0,9,196,35,12,89,0,3,24,43,19,32,0,0,8,9,15,47,0,31,6,7,3,24,0,19,2,2,1,19,0,10,3,4,2,3,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,19,20,4,3,6,0,6,0,0,0,29,0,13,13,3,0,6,0,0,5,1,0,5,0,0,2,0,3,0,0,0,0,0,0
95SS10S1,945,0,398,412,78,57,247,0,173,63,6,5,469,0,219,198,33,19,198,0,4,142,31,21,26,0,2,9,7,8,5,0,0,0,1,4,629,0,204,311,63,51,80,0,54,20,4,2,342,0,145,156,24,17,178,0,3,126,29,20,25,0,2,9,6,8,4,0,0,0,0,4,83,0,48,30,4,1,56,0,35,19,2,0,25,0,13,9,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,57,9,1,1,47,0,44,3,0,0,20,0,13,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,165,0,89,62,10,4,64,0,40,21,0,3,82,0,48,27,6,1,17,0,1,14,2,0,1,0,0,0,1,0,1,0,0,0,1,0
95SS10S2,662,0,124,272,139,127,49,0,31,12,5,1,262,0,91,108,43,20,260,0,2,135,74,49,72,0,0,14,15,43,19,0,0,3,2,14,606,0,104,244,133,125,35,0,22,9,3,1,234,0,80,92,42,20,250,0,2,129,71,48,69,0,0,11,15,43,18,0,0,3,2,13,5,0,3,1,1,0,3,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,17,27,5,2,11,0,6,3,2,0,27,0,11,15,1,0,9,0,0,6,2,1,3,0,0,3,0,0,1,0,0,0,0,1
95SS11S1,947,0,238,466,130,113,76,0,47,21,3,5,333,0,169,116,30,18,411,0,20,303,57,31,94,0,1,26,35,32,33,0,1,0,5,27,804,0,168,404,123,109,30,0,19,6,1,4,265,0,129,91,27,18,385,0,18,282,56,29,91,0,1,25,34,31,33,0,1,0,5,27,28,0,8,16,2,2,13,0,3,8,1,1,12,0,5,6,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,61,46,4,2,31,0,24,7,0,0,56,0,35,19,2,0,23,0,2,19,1,1,3,0,0,1,1,1,0,0,0,0,0,0
95SS11S2,916,0,191,457,150,118,41,0,30,8,2,1,281,0,142,118,16,5,395,0,16,278,64,37,127,0,2,42,54,29,72,0,1,11,14,46,841,0,161,420,145,115,26,0,20,5,1,0,247,0,124,104,14,5,372,0,15,259,62,36,125,0,1,41,54,29,71,0,1,11,14,45,12,0,7,3,1,1,5,0,4,0,1,0,5,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,23,33,4,1,9,0,6,3,0,0,29,0,15,12,2,0,21,0,1,17,2,1,2,0,1,1,0,0,0,0,0,0,0,0
95SS12W1,1251,0,398,612,143,98,186,0,140,38,6,2,578,0,244,291,32,11,372,0,12,263,65,32,80,0,1,19,32,28,35,0,1,1,8,25,1019,0,280,515,135,89,91,0,66,20,3,2,473,0,200,236,30,7,342,0,12,239,62,29,79,0,1,19,32,27,34,0,1,1,8,24,65,0,42,18,3,2,34,0,27,5,2,0,27,0,15,10,1,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33,0,27,6,0,0,25,0,24,1,0,0,8,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,49,73,5,7,36,0,23,12,1,0,70,0,26,40,1,3,27,0,0,21,3,3,1,0,0,0,0,1,0,0,0,0,0,0
95SS13S1,711,0,323,288,67,33,284,0,189,78,15,2,315,0,127,155,20,13,89,0,7,49,23,10,21,0,0,6,8,7,2,0,0,0,1,1,368,0,123,172,48,25,89,0,56,27,6,0,185,0,63,98,15,9,73,0,4,42,18,9,19,0,0,5,8,6,2,0,0,0,1,1,123,0,76,32,9,6,84,0,58,18,6,2,37,0,18,14,1,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,31,6,0,0,20,0,17,3,0,0,16,0,13,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,93,78,10,2,91,0,58,30,3,0,77,0,33,40,4,0,13,0,2,7,3,1,2,0,0,1,0,1,0,0,0,0,0,0
95SS13S2,625,0,287,235,69,34,248,0,180,52,12,4,284,0,106,131,34,13,74,0,1,51,17,5,15,0,0,1,6,8,4,0,0,0,0,4,332,0,113,145,49,25,82,0,55,19,6,2,175,0,57,84,25,9,61,0,1,41,14,5,11,0,0,1,4,6,3,0,0,0,0,3,186,0,119,50,12,5,104,0,83,17,4,0,72,0,36,29,4,3,6,0,0,4,2,0,3,0,0,0,2,1,1,0,0,0,0,1,3,0,2,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,53,39,8,4,60,0,41,15,2,2,36,0,12,18,5,1,7,0,0,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0
95SS14S1,658,0,311,251,72,24,278,0,201,58,15,4,285,0,107,139,27,12,84,0,2,53,24,5,9,0,0,1,6,2,2,0,1,0,0,1,306,0,96,152,41,17,55,0,36,14,4,1,171,0,58,92,11,10,71,0,2,45,20,4,8,0,0,1,6,1,1,0,0,0,0,1,245,0,153,70,19,3,168,0,123,33,10,2,72,0,29,35,7,1,4,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0,8,4,0,0,6,0,5,1,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,54,25,12,4,49,0,37,10,1,1,36,0,17,9,9,1,9,0,0,6,2,1,1,0,0,0,0,1,0,0,0,0,0,0
95SS14S2,588,0,171,318,58,41,96,0,57,34,3,2,221,0,107,94,14,6,194,0,6,159,18,11,55,0,1,27,17,10,22,0,0,4,6,12,436,0,109,251,46,30,40,0,25,15,0,0,157,0,78,66,10,3,166,0,5,140,14,7,52,0,1,26,16,9,21,0,0,4,6,11,82,0,35,34,7,6,40,0,19,17,3,1,36,0,15,14,4,3,6,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,0,27,33,5,3,15,0,13,2,0,0,28,0,14,14,0,0,21,0,0,16,4,1,3,0,0,1,1,1,1,0,0,0,0,1
95SS15S1,759,0,232,404,89,34,80,0,67,13,0,0,304,0,153,134,14,3,297,0,10,230,44,13,64,0,2,25,29,8,14,0,0,2,2,10,635,0,166,355,85,29,43,0,35,8,0,0,241,0,120,108,12,1,278,0,9,214,42,13,62,0,2,23,29,8,11,0,0,2,2,7,59,0,38,17,3,1,27,0,24,3,0,0,28,0,14,11,2,1,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,27,31,1,4,10,0,8,2,0,0,34,0,18,15,0,1,14,0,1,12,1,0,2,0,0,2,0,0,3,0,0,0,0,3
95SS15S2,757,0,200,375,126,56,63,0,48,13,2,0,223,0,130,76,14,3,309,0,17,237,41,14,117,0,4,38,55,20,45,0,1,11,14,19,622,0,131,330,110,51,17,0,11,6,0,0,166,0,100,57,9,0,282,0,16,219,34,13,113,0,3,38,53,19,44,0,1,10,14,19,10,0,3,4,2,1,5,0,2,3,0,0,3,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,25,0,20,4,1,0,16,0,14,1,1,0,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,46,37,13,4,25,0,21,3,1,0,45,0,24,15,4,2,26,0,1,18,6,1,3,0,0,0,2,1,1,0,0,1,0,0
95SS16S1,496,0,142,192,87,75,67,0,50,14,3,0,231,0,86,103,27,15,154,0,5,71,45,33,35,0,0,3,12,20,9,0,1,1,0,7,409,0,80,170,84,75,23,0,13,8,2,0,194,0,61,92,26,15,149,0,5,67,44,33,34,0,0,2,12,20,9,0,1,1,0,7,4,0,3,0,1,0,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,44,4,1,0,33,0,30,3,0,0,16,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,15,18,1,0,8,0,5,3,0,0,20,0,10,10,0,0,5,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0
95SS16S2,656,1,277,212,102,64,316,1,197,75,29,14,254,0,80,106,44,24,67,0,0,31,23,13,15,0,0,0,5,10,4,0,0,0,1,3,330,1,85,133,71,40,82,1,42,27,10,2,165,0,43,76,32,14,64,0,0,30,23,11,15,0,0,0,5,10,4,0,0,0,1,3,223,0,120,57,27,19,160,0,98,37,15,10,61,0,22,20,12,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,61,0,45,12,0,4,40,0,35,4,0,1,20,0,10,7,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,27,10,4,1,34,0,22,7,4,1,8,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS17S1,1104,0,370,566,121,47,157,0,110,39,3,5,548,0,248,247,39,14,347,0,10,268,56,13,42,0,1,9,21,11,10,0,1,3,2,4,808,0,216,452,105,35,49,0,35,11,0,3,390,0,171,182,29,8,320,0,8,248,53,11,40,0,1,9,21,9,9,0,1,2,2,4,81,0,54,21,5,1,51,0,37,13,1,0,30,0,17,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,31,18,2,2,24,0,18,4,1,1,25,0,12,12,0,1,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,69,75,9,9,33,0,20,11,1,1,103,0,48,45,6,4,23,0,1,18,2,2,2,0,0,0,0,2,1,0,0,1,0,0
95SS17S2,645,0,242,276,89,38,141,0,98,35,4,4,345,0,139,157,39,10,134,0,4,78,39,13,18,0,1,4,6,7,7,0,0,2,1,4,336,0,95,153,61,27,22,0,12,8,2,0,197,0,81,87,22,7,95,0,1,54,31,9,15,0,1,2,5,7,7,0,0,2,1,4,201,0,113,62,17,9,86,0,64,17,2,3,102,0,48,43,9,2,11,0,1,1,5,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,34,60,11,2,33,0,22,10,0,1,45,0,10,26,8,1,28,0,2,23,3,0,1,0,0,1,0,0,0,0,0,0,0,0
95SS18S1,613,0,276,247,56,34,202,0,141,51,9,1,311,0,130,142,24,15,83,0,4,51,18,10,13,0,0,3,5,5,4,0,1,0,0,3,319,0,118,142,36,23,48,0,34,13,1,0,185,0,80,83,14,8,73,0,4,43,17,9,11,0,0,3,4,4,2,0,0,0,0,2,220,0,127,73,15,5,119,0,84,29,6,0,92,0,42,40,8,2,6,0,0,4,1,1,1,0,0,0,0,1,2,0,1,0,0,1,23,0,11,9,1,2,11,0,9,2,0,0,11,0,2,6,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,20,23,4,4,24,0,14,7,2,1,23,0,6,13,1,3,3,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
95SS18S2,729,0,359,268,72,30,285,0,211,56,14,4,307,0,141,136,23,7,115,0,6,73,24,12,17,0,1,2,11,3,5,0,0,1,0,4,384,0,146,157,58,23,81,0,57,16,6,2,179,0,82,76,18,3,102,0,6,62,23,11,17,0,1,2,11,3,5,0,0,1,0,4,103,0,70,25,7,1,69,0,53,12,4,0,34,0,17,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,102,31,2,0,100,0,84,14,2,0,34,0,18,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,41,55,5,6,35,0,17,14,2,2,60,0,24,31,2,3,12,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95SS19S1,619,0,259,274,66,20,133,0,97,34,2,0,308,0,157,128,18,5,150,0,5,100,36,9,24,0,0,9,10,5,4,0,0,3,0,1,429,0,146,202,62,19,42,0,26,16,0,0,224,0,116,86,17,5,135,0,4,88,35,8,24,0,0,9,10,5,4,0,0,3,0,1,76,0,44,29,2,1,48,0,32,14,2,0,22,0,12,10,0,0,6,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,2,0,0,13,0,13,0,0,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,52,41,2,0,30,0,26,4,0,0,56,0,25,30,1,0,9,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS19S2,617,0,269,259,52,37,186,0,122,49,8,7,295,0,141,121,20,13,113,0,5,84,17,7,16,0,0,5,7,4,7,0,1,0,0,6,358,0,130,177,34,17,59,0,37,20,2,0,185,0,88,81,11,5,94,0,4,71,14,5,14,0,0,5,7,2,6,0,1,0,0,5,191,0,103,61,12,15,100,0,66,24,6,4,79,0,36,32,5,6,9,0,1,5,1,2,2,0,0,0,0,2,1,0,0,0,0,1,8,0,4,1,2,1,2,0,1,0,0,1,5,0,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,32,20,4,4,25,0,18,5,0,2,26,0,14,8,2,2,9,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS20W1,1096,0,312,556,156,72,138,0,103,28,5,2,559,0,194,303,49,13,319,0,10,210,69,30,68,0,4,13,30,21,12,0,1,2,3,6,943,0,243,491,143,66,85,0,64,18,2,1,484,0,166,266,42,10,298,0,8,194,67,29,64,0,4,11,29,20,12,0,1,2,3,6,5,0,4,1,0,0,4,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,2,1,0,13,0,11,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,53,62,12,6,36,0,25,8,2,1,72,0,26,36,7,3,21,0,2,16,2,1,4,0,0,2,1,1,0,0,0,0,0,0
95SS21S1,828,0,164,507,97,60,29,0,20,8,1,0,290,0,126,144,16,4,384,0,15,317,34,18,90,0,1,30,40,19,35,0,2,8,6,19,754,0,128,475,94,57,12,0,8,4,0,0,254,0,103,133,14,4,367,0,15,302,34,16,87,0,0,28,40,19,34,0,2,8,6,18,13,0,12,0,1,0,5,0,5,0,0,0,8,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,24,32,2,3,12,0,7,4,1,0,28,0,16,11,1,0,17,0,0,15,0,2,3,0,1,2,0,0,1,0,0,0,0,1
95SS21S2,828,0,132,489,124,83,39,0,22,13,3,1,236,0,99,118,16,3,387,0,7,301,56,23,114,0,4,41,38,31,52,0,0,16,11,25,734,0,103,438,115,78,23,0,16,7,0,0,192,0,77,100,14,1,357,0,6,277,52,22,112,0,4,39,38,31,50,0,0,15,11,24,13,0,6,5,1,1,4,0,2,0,1,1,8,0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,23,46,7,4,11,0,4,6,1,0,36,0,18,14,2,2,29,0,1,23,4,1,2,0,0,2,0,0,2,0,0,1,0,1
95SS22S1,600,0,133,377,65,25,86,0,55,26,5,0,320,0,71,219,24,6,162,0,4,124,27,7,26,0,3,7,8,8,6,0,0,1,1,4,370,0,96,196,57,21,49,0,38,8,3,0,168,0,52,93,19,4,123,0,3,88,26,6,24,0,3,6,8,7,6,0,0,1,1,4,29,0,13,13,2,1,13,0,10,2,1,0,14,0,3,9,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,6,2,0,2,0,0,1,1,0,7,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,23,162,4,3,22,0,7,15,0,0,131,0,15,112,3,1,37,0,1,34,1,1,2,0,0,1,0,1,0,0,0,0,0,0
95SS22S2,654,0,173,350,85,46,56,0,35,17,2,2,303,0,135,150,13,5,237,0,2,170,48,17,43,0,0,9,19,15,15,0,1,4,3,7,590,0,138,326,82,44,31,0,19,10,2,0,271,0,116,138,12,5,230,0,2,165,46,17,43,0,0,9,19,15,15,0,1,4,3,7,7,0,3,3,0,1,5,0,2,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,4,0,0,12,0,9,3,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,18,17,3,1,8,0,5,2,0,1,24,0,13,10,1,0,7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS23S1,894,0,263,499,91,41,58,0,37,17,2,2,347,0,202,133,11,1,381,0,21,312,36,12,82,0,1,32,36,13,26,0,2,5,6,13,730,0,198,416,78,38,29,0,18,9,1,1,268,0,158,101,8,1,332,0,19,273,30,10,75,0,1,28,33,13,26,0,2,5,6,13,39,0,18,17,4,0,18,0,13,5,0,0,16,0,5,9,2,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,47,65,9,3,11,0,6,3,1,1,63,0,39,23,1,0,43,0,2,35,4,2,7,0,0,4,3,0,0,0,0,0,0,0
95SS23S2,638,0,190,310,89,49,65,0,54,8,3,0,239,0,127,95,13,4,245,0,7,185,42,11,63,0,1,16,29,17,26,0,1,6,2,17,504,0,132,251,77,44,24,0,23,0,1,0,176,0,101,66,8,1,217,0,6,164,37,10,62,0,1,16,29,16,25,0,1,5,2,17,82,0,32,39,7,4,30,0,22,6,2,0,35,0,9,20,3,3,17,0,1,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,1,0,2,0,1,1,0,0,4,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,23,17,4,1,9,0,8,1,0,0,24,0,15,8,1,0,10,0,0,7,3,0,1,0,0,0,0,1,1,0,0,1,0,0
95SS24S1,1025,0,266,566,135,58,72,0,49,18,4,1,371,0,201,151,16,3,444,0,12,361,57,14,98,0,4,29,50,15,40,0,0,7,8,25,812,0,170,474,118,50,25,0,18,6,1,0,261,0,140,110,10,1,398,0,9,326,51,12,89,0,3,25,48,13,39,0,0,7,8,24,7,0,2,3,1,1,0,0,0,0,0,0,6,0,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,25,7,2,2,19,0,16,3,0,0,14,0,9,4,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,170,0,69,82,14,5,28,0,15,9,3,1,90,0,50,34,4,2,43,0,3,35,5,0,9,0,1,4,2,2,0,0,0,0,0,0
95SS24S2,889,0,239,482,104,64,85,0,69,16,0,0,375,0,157,191,22,5,340,0,12,255,44,29,68,0,1,17,35,15,21,0,0,3,3,15,683,0,129,404,96,54,27,0,16,11,0,0,268,0,101,144,19,4,304,0,11,231,39,23,65,0,1,15,35,14,19,0,0,3,3,13,64,0,39,16,7,2,23,0,23,0,0,0,28,0,16,10,2,0,11,0,0,6,5,0,1,0,0,0,0,1,1,0,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,69,61,1,8,35,0,30,5,0,0,76,0,38,36,1,1,25,0,1,18,0,6,2,0,0,2,0,0,1,0,0,0,0,1
95SS25W1,1117,0,580,386,108,43,500,0,346,122,26,6,487,0,227,189,53,18,120,0,5,73,26,16,5,0,0,1,3,1,5,0,2,1,0,2,393,0,126,189,57,21,65,0,37,21,6,1,231,0,83,112,29,7,87,0,4,54,19,10,5,0,0,1,3,1,5,0,2,1,0,2,507,0,319,137,35,16,305,0,215,71,15,4,182,0,103,54,17,8,20,0,1,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,99,0,62,28,5,4,55,0,37,16,1,1,39,0,25,8,4,2,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118,0,73,32,11,2,75,0,57,14,4,0,35,0,16,15,3,1,8,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
95SS26S1,708,0,319,219,100,70,319,0,192,77,33,17,327,0,125,126,49,27,47,0,2,15,17,13,10,0,0,1,1,8,5,0,0,0,0,5,304,0,98,105,51,50,69,0,37,14,8,10,185,0,59,79,30,17,39,0,2,11,13,13,7,0,0,1,0,6,4,0,0,0,0,4,220,0,101,65,39,15,133,0,67,41,20,5,80,0,34,24,14,8,4,0,0,0,4,0,2,0,0,0,1,1,1,0,0,0,0,1,139,0,95,32,9,3,85,0,69,11,4,1,49,0,26,17,5,1,4,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,25,17,1,2,32,0,19,11,1,1,13,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS26S2,606,0,182,236,108,80,111,0,73,26,9,3,292,0,103,128,40,21,162,0,5,80,43,34,38,0,1,2,16,19,3,0,0,0,0,3,491,0,104,209,100,78,44,0,22,12,7,3,254,0,77,119,37,21,152,0,4,76,40,32,38,0,1,2,16,19,3,0,0,0,0,3,11,0,4,6,0,1,6,0,4,2,0,0,2,0,0,2,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,46,10,5,1,39,0,30,7,2,0,21,0,16,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,28,11,3,0,22,0,17,5,0,0,15,0,10,4,1,0,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
95SS27W1,1194,0,568,465,110,51,388,0,287,82,17,2,591,0,267,260,48,16,183,0,12,119,35,17,22,0,1,3,8,10,10,0,1,1,2,6,682,0,238,316,82,46,113,0,84,23,5,1,381,0,148,186,34,13,158,0,5,104,33,16,20,0,0,2,8,10,10,0,1,1,2,6,318,0,218,77,19,4,181,0,139,34,7,1,127,0,74,40,10,3,10,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,27,10,0,0,13,0,11,2,0,0,22,0,15,7,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,85,62,9,1,81,0,53,23,5,0,61,0,30,27,4,0,13,0,1,11,0,1,2,0,1,1,0,0,0,0,0,0,0,0
